Bof_20200828
CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	CURVE_PILLAR_SPLIT	CURVE_PILLAR_START	CURVE_PILLAR_START_LABEL	CURVE_PILLAR_STRIKE	MARKET_RATE	OPTION_STRIKE	POSITIONID	REF_DATE	REFMARKET	RISK_NATURE	SENSITIVITYDATE	UNDERLYING	UNDERLYING_MKT	VEGA	VOLATILITY_CATEGORY	VOLATILITY_GROUP	VOLATILITY_TYPE	VOLATILITY_GROUP_TYPE	VOLATILITY_GROUP_ID	TBRICKS_INSTRUMENT_ID	MIC_JOIN_MKT_ATTR
EUR								6	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06471 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-114.33958690019628		MB_MB risk fixed expiry			dd5b85c2-39d7-11e9-a900-eb52c95dd479	b3cbcbce-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								9	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06434 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	b39ef478-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								6.4	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06401 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-45.68117703524477		MED_MED risk fixed expiry			dde1038c-39d7-11e9-a900-eb52c95dd479	b3cd6218-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								30	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06500 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-43.07844421184134		STM_STM risk fixed expiry			d1cdd566-39d7-11e9-a900-eb52c95dd479	b3d23f0e-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								13.5	EQ_SSVOL | EUR | Equities | Options | Call | G0L13.50 | 18 DEC 20 | C | A | 13.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-567.8819675505737		G_G risk fixed expiry			68108c90-5160-11e9-ba50-ab25f5c0111b	fa6451f6-382f-11ea-b980-c857a3eb4fce	XDMI
EUR								0.38	EQ_SSVOL | EUR | Equities | Options | Call | TIT1L0.38 | 17 DEC 21 | C | A | .3800000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			33.61329077038776		TIT_TIT risk fixed expiry			d4e2952a-39d7-11e9-a900-eb52c95dd479	4c04befc-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR								5.6000000000000005	EQ_SSVOL | EUR | Equities | Options | Put | ENEL0U5.60 | 18 SEP 20 | P | A | 5.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			33.859705226375624		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	8846e108-ddc9-11e9-9eb0-e7766f5ef7bc	XDMI
EUR								7.6000000000000005	EQ_SSVOL | EUR | Equities | Options | Call | ENEL1L7.60 | 17 DEC 21 | C | A | 7.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-245.06384014642035		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	4d81f90c-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | KPNQWEST NV Delisted | XAMS | Reuters Elektron	2020-08-28	XAMS	GrandTotal	2020-08-28			0						5380cbe6-8b76-11e9-b2ae-06b747deb312	XAMS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LEIDOS HLDGS INC | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						250ae634-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NIKE INC CL USD | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a8a775c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Artisan Partners Asset Management Inc | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						b1f0a23a-6030-11e9-8670-ae66888a0056	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TYCO ELECTRONICS | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aa944d4-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SYNAPTICS INC | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						252286e0-514c-11e9-b8d0-ec23cf8de3db	XNAS
EUR								12	EQ_SSVOL | EUR | Equities | Options | Put | REP 202112 P 12 | 17 DEC 21 | P | A | 12.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			-2587.7036028241428		5_RP_5_RP risk fixed expiry			800bad46-7278-11e9-9530-ac9a234a0a04	e2242c1a-39b6-11e9-aa00-490041a9bcec	XEUR
EUR								68	EQ_SSVOL | EUR | Equities | Options | Put | BMW 202012 P 68 | 18 DEC 20 | P | A | 68.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			10646.419509261268		BMW_BMW risk fixed expiry			cf724388-39d7-11e9-a900-eb52c95dd479	f474f426-1f30-11e9-a2d0-b3645e528b7a	XEUR
EUR								16	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06151 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-63.63603034206248		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	d3c86928-5211-11ea-8640-38c7f938b954	SEDX
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | US | MTAA | BIT MTA	2020-08-28	MTAA	GrandTotal	2020-08-28			0						efa1970c-1f2a-11e9-a2d0-b3645e528b7a	MTAA
EUR								5.5	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06126 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-3.96455823281123		BPE_BPE risk fixed expiry			d020996a-39d7-11e9-a900-eb52c95dd479	d3dc069a-5211-11ea-8640-38c7f938b954	SEDX
EUR								8	EQ_SSVOL | EUR | Equities | Options | Call | ENI1L8 | 17 DEC 21 | C | A | 8.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-8370.104510074347		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	4de08c92-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR								16.1	EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CALL100 - 4690 | 10 AUG 22 | C | E | 16.1000000000 | XXXX | Internal	2020-08-28	XXXX	Total	2020-08-28			-2941.119034717323		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	7fc739a8-aef5-11ea-8700-3d076c78611f	XXXX
EUR								9.5	EQ_SSVOL | EUR | Equities | Options | Call | ENEL0I9.50 | 18 SEP 20 | C | A | 9.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			5.667034710738026		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	fbfe426c-3378-11ea-95c0-2960d205e8b1	XDMI
EUR								23.5	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05953 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-11.64121966352744		PRY_PRY risk fixed expiry			d9cc5558-39d7-11e9-a900-eb52c95dd479	407728f6-1659-11ea-b3f0-689a4e2fd020	SEDX
EUR								14	EQ_SSVOL | EUR | Equities | Options | Call | TKA 202012 C 14 | 18 DEC 20 | C | A | 14.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			-58.57831639522943		3_TKAG_3_TKAG risk fixed expiry			7b6560c2-627c-11e9-a5f0-2ff0955867d6	f94c18ee-1f30-11e9-a2d0-b3645e528b7a	XEUR
EUR								9	EQ_SSVOL | EUR | Equities | Options | Put | ENI0U9 | 18 SEP 20 | P | A | 9.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-398.57743956693264		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	323e6194-e5a5-11e9-80e0-42d88dbc676c	XDMI
EUR								12	EQ_SSVOL | EUR | Equities | Options | Put | ENT5 202009 P 12 | 17 SEP 20 | P | A | 12.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			1.5497315008520016		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	59901b3c-db66-11e9-9740-c68cbf4148f8	XEUR
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LEXINFINTECH HOLDINGS LTD | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						688b197a-7568-11e9-9640-cfbbc8662040	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | STORE CAPITAL O | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a5c576e-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Materialise Nv Spon | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						131bdaf1-33ae-11ea-3e50-4399b127fdaa	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ARROWHEAD PHARM | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5aa41d88-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CHEVRON USD | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b1238ea-1f2e-11e9-a2d0-b3645e528b7a	XNYS
EUR								6.800000000000001	EQ_SSVOL | EUR | Equities | Options | Call | ENI1L6.80 | 17 DEC 21 | C | A | 6.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-2804.869903538496		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	4db4cef4-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE BANK | XETR | Xetra T7	2020-08-28	XETR	GrandTotal	2020-08-28			0						efa3973c-1f2a-11e9-a2d0-b3645e528b7a	XETR
EUR								116	EQ_SSVOL | EUR | Equities | Options | Call | SIE 202009 C 116 | 18 SEP 20 | C | A | 116.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			-10.884317461712007		3_SIEGn_3_SIEGn risk fixed expiry			e411340c-39d7-11e9-a900-eb52c95dd479	e5ab4b4e-b411-11ea-91c0-94d1ccfa987c	XEUR
EUR								14	EQ_SSVOL | EUR | Equities | Options | Call | ATL0I14 | 18 SEP 20 | C | A | 14.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-140.92033531392605		ATL_ATL risk fixed expiry			e911854c-39d7-11e9-a900-eb52c95dd479	9f03a87a-61d3-11ea-bc20-eddd0e07b602	XDMI
EUR								8.8	EQ_SSVOL | EUR | Equities | Options | Call | ENEL0I8.80 | 18 SEP 20 | C | A | 8.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			44.878885851357		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	37c6c60a-fbae-11e9-ae20-eb819e47cd6d	XDMI
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | VALEO | XPAR | Euronext Optiq	2020-08-28	XPAR	GrandTotal	2020-08-28			0						6e4bc2b2-1f2b-11e9-a2d0-b3645e528b7a	XPAR
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | BAY | XETR | Xetra T7	2020-08-28	XETR	GrandTotal	2020-08-28			0						efa18f50-1f2a-11e9-a2d0-b3645e528b7a	XETR
EUR								10.5	EQ_SSVOL | EUR | Equities | Options | Call | ENI0L10.50 | 18 DEC 20 | C | A | 10.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			0		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	fdff0372-2553-11ea-af50-2dba816f6810	XDMI
EUR								13	EQ_SSVOL | EUR | Equities | Options | Call | ENI2L13 | 16 DEC 22 | C | A | 13.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-23453.980168061684		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	99354380-494d-11e9-9970-3027219c6795	XDMI
EUR								13	EQ_SSVOL | EUR | Equities | Options | Put | G3R13 | 16 JUN 23 | P | A | 13.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			298.32453343527504		G_G risk fixed expiry			68108c90-5160-11e9-ba50-ab25f5c0111b	98d45afc-494d-11e9-9970-3027219c6795	XDMI
EUR								92	EQ_SSVOL | EUR | Equities | Options | Call | SNW 202012 C 92 | 18 DEC 20 | C | A | 92.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			0		1_SASY_1_SASY risk fixed expiry			dc7074ce-39d7-11e9-a900-eb52c95dd479	4f162f86-254c-11ea-af50-2dba816f6810	XEUR
EUR								1.3	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06406 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-2.436693100395616		BAMI_BAMI risk fixed expiry			e88364d8-39d7-11e9-a900-eb52c95dd479	b3cc0300-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								64	EQ_SSVOL | EUR | Equities | Options | Call | BAS 202012 C 64 | 18 DEC 20 | C | A | 64.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			1439.0367221616305		3_BASF_3_BASF risk fixed expiry			ea49dcfc-39d7-11e9-a900-eb52c95dd479	f8651214-1f30-11e9-a2d0-b3645e528b7a	XEUR
EUR								12.5	EQ_SSVOL | EUR | Equities | Options | Put | FCA0U12.50 | 18 SEP 20 | P | A | 12.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-1.5508579701921708		F_F risk fixed expiry			cd7b65b4-39d7-11e9-a900-eb52c95dd479	8886be18-ddc9-11e9-9eb0-e7766f5ef7bc	XDMI
EUR									EQ_SSVOL | EUR | Equities | Futures | Financial Futures | F2IA 202012 | DEC 20 | XEUR | Eurex NTA	2020-08-28	XEUR	GrandTotal	2020-08-28			0						5879d98e-a6c0-11e9-ac40-a83e753839f1	XEUR
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CLEAN ENERGY FU | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af46c66-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MATX | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						aff810d9-782e-11ea-a9e4-909602878da3	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ENERGIZR HLDG | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						25064b88-514c-11e9-b8d0-ec23cf8de3db	XNYS
EUR								16	EQ_SSVOL | EUR | Equities | Options | Put | FCA0X16 | 18 DEC 20 | P | A | 16.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			54.67934674832677		F_F risk fixed expiry			cd7b65b4-39d7-11e9-a900-eb52c95dd479	4c65f910-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR								15.5	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06372 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		G_G risk fixed expiry			68108c90-5160-11e9-ba50-ab25f5c0111b	b3c75a30-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								76	EQ_SSVOL | EUR | Equities | Options | Put | BMW 202012 P 76 | 18 DEC 20 | P | A | 76.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			-6546.211758219685		BMW_BMW risk fixed expiry			cf724388-39d7-11e9-a900-eb52c95dd479	f466358a-1f30-11e9-a2d0-b3645e528b7a	XEUR
EUR								15.8	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06212 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		UCG_UCG risk fixed expiry			db317d74-39d7-11e9-a900-eb52c95dd479	d3a56fae-5211-11ea-8640-38c7f938b954	SEDX
EUR								8	EQ_SSVOL | EUR | Equities | Options | Call | ENI0I8 | 18 SEP 20 | C | A | 8.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-1922.2735685971832		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	739e9b8e-5c53-11ea-a7c0-339eae0b4931	XDMI
EUR								12	EQ_SSVOL | EUR | Equities | Options | Call | G0I12 | 18 SEP 20 | C | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-117.86703115093553		G_G risk fixed expiry			68108c90-5160-11e9-ba50-ab25f5c0111b	736e25b2-5c53-11ea-a7c0-339eae0b4931	XDMI
EUR								8.6	EQ_SSVOL | EUR | Equities | Options | Call | ENI0L8.60 | 18 DEC 20 | C | A | 8.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			0		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	f61e8db8-4654-11ea-8e40-bbe3d66bc088	XDMI
EUR								12	EQ_SSVOL | EUR | Equities | Options | Put | ENI1R12 | 18 JUN 21 | P | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			803.2359897886772		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	4c858618-1f30-11e9-a2d0-b3645e528b7a	XDMI
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Select Energy | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						addd8686-6767-11ea-2e30-ea699f430b9a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VCTR | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						afedb099-782e-11ea-a9e4-909602878da3	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TOLL BROTHERS | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aff0a90-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MARKETAXESS | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						251fa330-514c-11e9-b8d0-ec23cf8de3db	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | QORVO INC ORD | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a518f32-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ULTA BEAUTY ORD | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a68c8aa-1f2e-11e9-a2d0-b3645e528b7a	XNAS
EUR								150	EQ_SSVOL | EUR | Equities | Options | Put | VO3 202012 P 150 | 18 DEC 20 | P | A | 150.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			-18956.930783414402		VO3_VO3 risk fixed expiry			e638eaa4-39d7-11e9-a900-eb52c95dd479	6b15237e-8b3f-11e9-a1d0-133a5e4a04ed	XEUR
EUR								10	EQ_SSVOL | EUR | Equities | Options | Call | ENEL1L10 | 17 DEC 21 | C | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			39.93788229694631		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	4d2b1934-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR								8	EQ_SSVOL | EUR | Equities | Options | Call | ENI2L8 | 16 DEC 22 | C | A | 8.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-21086.265776547596		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	98f498b2-494d-11e9-9970-3027219c6795	XDMI
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | SIEMENS | XETR | Xetra T7	2020-08-28	XETR	GrandTotal	2020-08-28			0						ef9f9150-1f2a-11e9-a2d0-b3645e528b7a	XETR
EUR								6.8	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06470 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			-2.8500107171528737		MB_MB risk fixed expiry			dd5b85c2-39d7-11e9-a900-eb52c95dd479	b3edfe60-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								6.2	EQ_SSVOL | EUR | Equities | Options | Call | CNHI0I6.20 | 18 SEP 20 | C | A | 6.2000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-69.2488089338051		CNHI_CNHI risk fixed expiry			d25b8aa0-39d7-11e9-a900-eb52c95dd479	75a935b2-579c-11ea-9e80-7a2e2d6fbb3b	XDMI
EUR								13.5	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05946 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		LDO_LDO risk fixed expiry			d90b4584-39d7-11e9-a900-eb52c95dd479	404f9a02-1659-11ea-b3f0-689a4e2fd020	SEDX
EUR								20	EQ_SSVOL | EUR | Equities | Options | Put | LHA 202012 P 20 | 18 DEC 20 | P | A | 20.0000000000 | XEUR | Eurex NTA	2020-08-28	XEUR	Total	2020-08-28			0		3_LHAG_3_LHAG risk fixed expiry			d37bf456-39d7-11e9-a900-eb52c95dd479	f93e0eac-1f30-11e9-a2d0-b3645e528b7a	XEUR
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TRIUMPH BANCORP INC | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						a53b2cb2-65b8-11e9-b1d0-d1631eb3ac1e	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Syneos | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						7c7475b8-7292-11ea-187a-fadc422fa991	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BLACKSTONE MORTG | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						25814fb8-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | American States Water | XNYS | Reuters Elektron	2020-08-28	XNYS	GrandTotal	2020-08-28			0						cb0b5fb5-5e31-11ea-c63d-036902a9a7a0	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | XCEL ENERGY INC | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a96c764-1f2e-11e9-a2d0-b3645e528b7a	XNAS
EUR									EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | COMMERZBANK | XETR | Xetra T7	2020-08-28	XETR	GrandTotal	2020-08-28			0						ef9f537a-1f2a-11e9-a2d0-b3645e528b7a	XETR
EUR								1.3	EQ_SSVOL | EUR | Equities | Options | Put | A2A0X1.30 | 18 DEC 20 | P | A | 1.3000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			267.8569992494272		A2A_A2A risk fixed expiry			e3ab925a-39d7-11e9-a900-eb52c95dd479	9910d950-494d-11e9-9970-3027219c6795	XDMI
EUR								5.8	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06397 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		MED_MED risk fixed expiry			dde1038c-39d7-11e9-a900-eb52c95dd479	b3e17fe6-90e6-11ea-b430-b3e2b66d25c3	SEDX
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ON SEMICONDUCTO | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ae3c762-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CITRIX SYSTEMS | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a79c9de-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BRIGHTHOUSE FNCL | XNAS | Reuters Elektron	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ae511e4-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CBOE | ARCX | Reuters Elektron	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5b0df726-1f2e-11e9-a2d0-b3645e528b7a	ARCX
EUR								6	EQ_SSVOL | EUR | Equities | Options | Put | ENEL0X6 | 18 DEC 20 | P | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			18.53942320696164		ENEL_ENEL risk fixed expiry			e46ebb7c-39d7-11e9-a900-eb52c95dd479	4d10a054-1f30-11e9-a2d0-b3645e528b7a	XDMI
EUR								8	EQ_SSVOL | EUR | Equities | Options | Put | PST0V8 | 16 OCT 20 | P | A | 8.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			11.542907876154654		PST_PST risk fixed expiry			da19ee94-39d7-11e9-a900-eb52c95dd479	46f8d2c0-ca4e-11ea-bfb0-7047c6039bd4	XDMI
EUR								13	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06366 | SEDX | BIT SEDEX	2020-08-28	SEDX	Total	2020-08-28			0		G_G risk fixed expiry			68108c90-5160-11e9-ba50-ab25f5c0111b	b3bf2d74-90e6-11ea-b430-b3e2b66d25c3	SEDX
EUR								8.6	EQ_SSVOL | EUR | Equities | Options | Put | ENI1O8.60 | 19 MAR 21 | P | A | 8.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			-660.7934321321		ENI_ENI risk fixed expiry			e6a3c842-39d7-11e9-a900-eb52c95dd479	efb6e47a-6cd3-11ea-a480-53318575c5c6	XDMI
EUR								7.800000000000001	EQ_SSVOL | EUR | Equities | Options | Call | MB0L7.80 | 18 DEC 20 | C | A | 7.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	XDMI	Total	2020-08-28			639.5857284784425		MB_MB risk fixed expiry			dd5b85c2-39d7-11e9-a900-eb52c95dd479	fedbb664-2553-11ea-af50-2dba816f6810	XDMI
