Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	DEALID_FE	PORTFOLIOID_FE	CURRENCY	RHO	NUMBER_OF_CONTRACTS	DELTA	GAMMA	DELTA_1_PERCENT	UP_DELTA_1_PERCENT	DOWN_DELTA_1_PERCENT	THETA	THEORETICAL_VALUE	VOLATILITY	DISCOUNT	VEGA	THEORETICAL_VALUE_OF_DEAL	INTERNAL_MODEL	RHO-1	REF_DATE	INSTRUMENTID_FE_COMPOSITE	GAMMA_1_PERCENT	VEGA_1_PERCENT
CERT SD3E NOV25 BDT CALL100 BOND | 26 NOV 25 | C | E | 1905.5000000000	8112d3aa-62b4-11e9-b160-4ad6f9df0bf5	34252d14-1f2e-11e9-a2d0-b3645e528b7a	31e572ce-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-565.5915036768754	-52.4797	-0.8620497375345662	-0.002959278202020178	-125.0747964188902			2.559241090692929	32.61444879685999	16.080938332823646	0.942706053875013	-353.25052148979034	-1711.5964885245733	EUROPEAN_ESCROWED_DIVIDEND	5.046975037375054	2020-08-28	CERT SD3E NOV25 BDT	-0.04293616743311077	-5125.311816295368
SD3E OCT24 CALL0 BOND | 29 OCT 24 | C | E | .0001000000	7e759e16-62b4-11e9-b160-4ad6f9df0bf5	342e7072-1f2e-11e9-a2d0-b3645e528b7a	31e5f4b0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	17.684875330756636	4.133961	0.4116770117985477	0	59.73021764185128			-0.010097917766360447	1233.588600131082	42.804529321958015	0.7596973047457333	0	5099.607162986488	EUROPEAN_ESCROWED_DIVIDEND	-0.1792722010037341	2020-08-28	EP3 SD3E OCT24 BDT	0	0
SD3E OCT24 CATM | 29 OCT 24 | C | E | 2177.0900000000	7da2010a-62b4-11e9-b160-4ad6f9df0bf5	342e7072-1f2e-11e9-a2d0-b3645e528b7a	31e5f4b0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	5.717621599460973	2.0669805	0.00994340431878143	0.00005192984395495024	1.4426885326119976			-0.03685618550596515	7.092446604772697	15.774127578988612	-0.37969126935616887	5.207266638146269	14.659948829356374	EUROPEAN_ESCROWED_DIVIDEND	-0.0494328123656704	2020-08-28	EP3 SD3E OCT24 BDT	0.0007534501059423731	75.55223165286422
SD3E OCT24 C100 BOND | 29 OCT 24 | C | E | 2177.0900000000	7da146f2-62b4-11e9-b160-4ad6f9df0bf5	342e7072-1f2e-11e9-a2d0-b3645e528b7a	31e5f4b0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-15.425799808594626	-4.133961	-0.02725679809315238	-0.0001327316559532976	-3.954688835335479			0.11294024295881695	10.225170297400865	15.774127578988612	0.7596973047457333	-13.390740562672447	-42.27045522781358	EUROPEAN_ESCROWED_DIVIDEND	0.13477189431042275	2020-08-28	EP3 SD3E OCT24 BDT	-0.0019258035962263947	-194.28625482381452
SD3E OCT24 P100 BOND | 29 OCT 24 | P | E | 2177.0900000000	7da170be-62b4-11e9-b160-4ad6f9df0bf5	342e7072-1f2e-11e9-a2d0-b3645e528b7a	31e5f4b0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-358.1468171846397	4.133961	-0.3844202137053953	0.0001327316559532976	-55.7755288065158			0.2913892660747543	885.8847127508277	15.774127578988612	0.7596973047457333	13.390740562672447	3662.212853008125	EUROPEAN_ESCROWED_DIVIDEND	3.6788012863815673	2020-08-28	EP3 SD3E OCT24 BDT	0.0019258035962263947	194.28625482381452
SD3E OCT24 CCAP | 29 OCT 24 | C | E | 3962.3038000000	7da222d4-62b4-11e9-b160-4ad6f9df0bf5	342e7072-1f2e-11e9-a2d0-b3645e528b7a	31e5f4b0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-0.03001903907188795	-2.0669805	-0.0000439372518905107	-0.0000004169459853412988	-0.006374855876794197			0.00030019786605610307	0.019585752351206798	15.76632850404313	-0.37969126935616887	-0.04178859958780112	-0.04048336818777361	EUROPEAN_ESCROWED_DIVIDEND	0.00022790353400328837	2020-08-28	EP3 SD3E OCT24 BDT	-0.0000060494693013169044	-0.6063107914194066
SD3E JUL24 C127 | 29 JUL 24 | C | E | 2613.6219000000	732d1368-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e5754e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	5.7048193986029005	10.690152	0.009778614508106501	0.00006970360989994197	1.4187791789811721			-0.047834263043003256	1.0598370321680814	15.453534703504046	-0.3867780501410504	6.4425030656298325	11.32981896910568	EUROPEAN_ESCROWED_DIVIDEND	-0.04712156263425312	2020-08-28	EP3 SD3E JUL24 BDT	0.0010113296760382582	93.47427697922323
SD3E JUL24 P100 BOND | 29 JUL 24 | P | E | 2057.9700000000	732cbbfc-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e5754e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	822.3318373220272	-10.690152	0.9813958197186464	-0.00040871093304016646	142.3907194829784			-0.5980356154083744	778.3195010502832	15.545325413501232	0.7047713715834476	-38.22657000252595	-8320.353770791688	EUROPEAN_ESCROWED_DIVIDEND	-8.44624207317441	2020-08-28	EP3 SD3E JUL24 BDT	-0.005929986927479775	-554.629304166649
SD3E JUL24 C100 BOND | 29 JUL 24 | C | E | 2057.9700000000	732c8f43-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e5754e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	44.37137241597798	10.690152	0.08344229467670262	0.00040871093304016646	12.106642534642784			-0.33708293022137603	11.955582526334538	15.545325413501232	0.7047713715834476	38.22657000252595	127.80699445506022	EUROPEAN_ESCROWED_DIVIDEND	-0.39044621604581	2020-08-28	EP3 SD3E JUL24 BDT	0.005929986927479775	554.629304166649
SD3E JUL24 CATM | 29 JUL 24 | C | E | 2057.9700000000	732cdc55-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e5754e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-33.80225950079027	-10.690152	-0.06262124972487129	-0.00032844513633913764	-9.085717122581576			0.2254249826583005	8.542948580583051	15.545325413501232	-0.3867780501410504	-30.537549534496456	-91.32541885461707	EUROPEAN_ESCROWED_DIVIDEND	0.294565921044647	2020-08-28	EP3 SD3E JUL24 BDT	-0.004765410483144548	-443.06930619600905
SD3E JUL24 CALL0 BOND | 29 JUL 24 | C | E | .0001000000	732c2534-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e5754e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-45.01820713488979	-10.690152	-1.064838114395349	0	-154.49736201762119			0.022006755835597594	1235.5981412206913	43.28899658388372	0.7047713715834476	0	-13208.731940566655	EUROPEAN_ESCROWED_DIVIDEND	0.4563007049274766	2020-08-28	EP3 SD3E JUL24 BDT	0	0
SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000	896f6586-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5f73a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	4561.817702541721	-99.281664	9.2072756992523	-0.004455835460015959	1335.8836312045162			1.8095143688665536	588.3012936304183	14.485463798210063	0.4437636100955553	-287.19886823742655	-58407.53136498053	EUROPEAN_ESCROWED_DIVIDEND	-46.47560520456266	2020-08-28	EP SD3E FEB23 FID	-0.06464971668937156	-4166.968379256822
SD3E FEB23 C0 BOND | 27 FEB 23 | C | E | .0001000000	896dc3a3-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5f73a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-131.67362226606429	-99.281664	-9.921780532150349	0	-1439.551137409694			-0.9812875453017877	1333.2485471925852	47.92417622751341	0.4437636100955553	0	-132367.1342908624	EUROPEAN_ESCROWED_DIVIDEND	1.3266895987456329	2020-08-28	EP SD3E FEB23 FID	0	0
SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000	89713d5c-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5f73a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-208.8030720277406	-99.281664	-0.5908507399264071	-0.003847666933348429	-85.72653385592241			2.6515196100700913	7.180818591047355	14.485463798210063	-0.4277003770348382	-247.70083501574763	-712.9236186013169	EUROPEAN_ESCROWED_DIVIDEND	1.866039632898644	2020-08-28	EP SD3E FEB23 FID	-0.055825799535952354	-3593.8914152434822
SD3E FEB23 C100 BOND | 27 FEB 23 | C | E | 1933.8900000000	896f14bf-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5f73a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	250.5217742947982	99.281664	0.7145048328980493	0.004455835460015959	103.66750620517797			-3.289550432571429	8.961239042910321	14.485463798210063	0.4437636100955553	287.19886823742655	889.686723681904	EUROPEAN_ESCROWED_DIVIDEND	-2.2502091093792993	2020-08-28	EP SD3E FEB23 FID	0.06464971668937156	4166.968379256822
SD3E JUL24 C127 | 29 JUL 24 | C | E | 2613.6219000000	732d1368-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57990-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-5.7048193986029005	-10.690152	-0.009778614508106501	-0.00006970360989994197	-1.4187791789811721			0.047834263043003256	1.0598370321680814	15.453534703504046	-0.3867780501410504	-6.4425030656298325	-11.32981896910568	EUROPEAN_ESCROWED_DIVIDEND	0.04712156263425312	2020-08-28	EP3 SD3E JUL24 BDT	-0.0010113296760382582	-93.47427697922323
SD3E JUL24 P100 BOND | 29 JUL 24 | P | E | 2057.9700000000	732cbbfc-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57990-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-822.3318373220272	10.690152	-0.9813958197186464	0.00040871093304016646	-142.3907194829784			0.5980356154083744	778.3195010502832	15.545325413501232	0.7047713715834476	38.22657000252595	8320.353770791688	EUROPEAN_ESCROWED_DIVIDEND	8.44624207317441	2020-08-28	EP3 SD3E JUL24 BDT	0.005929986927479775	554.629304166649
SD3E JUL24 C100 BOND | 29 JUL 24 | C | E | 2057.9700000000	732c8f43-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57990-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-44.37137241597798	-10.690152	-0.08344229467670262	-0.00040871093304016646	-12.106642534642784			0.33708293022137603	11.955582526334538	15.545325413501232	0.7047713715834476	-38.22657000252595	-127.80699445506022	EUROPEAN_ESCROWED_DIVIDEND	0.39044621604581	2020-08-28	EP3 SD3E JUL24 BDT	-0.005929986927479775	-554.629304166649
SD3E JUL24 CATM | 29 JUL 24 | C | E | 2057.9700000000	732cdc55-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57990-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	33.80225950079027	10.690152	0.06262124972487129	0.00032844513633913764	9.085717122581576			-0.2254249826583005	8.542948580583051	15.545325413501232	-0.3867780501410504	30.537549534496456	91.32541885461707	EUROPEAN_ESCROWED_DIVIDEND	-0.294565921044647	2020-08-28	EP3 SD3E JUL24 BDT	0.004765410483144548	443.06930619600905
SD3E JUL24 CALL0 BOND | 29 JUL 24 | C | E | .0001000000	732c2534-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57990-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	45.01820713488979	10.690152	1.064838114395349	0	154.49736201762119			-0.022006755835597594	1235.5981412206913	43.28899658388372	0.7047713715834476	0	13208.731940566655	EUROPEAN_ESCROWED_DIVIDEND	-0.4563007049274766	2020-08-28	EP3 SD3E JUL24 BDT	0	0
SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000	896f6586-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5fa32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-4561.817702541721	99.281664	-9.2072756992523	0.004455835460015959	-1335.8836312045162			-1.8095143688665536	588.3012936304183	14.485463798210063	0.4437636100955553	287.19886823742655	58407.53136498053	EUROPEAN_ESCROWED_DIVIDEND	46.47560520456266	2020-08-28	EP SD3E FEB23 FID	0.06464971668937156	4166.968379256822
SD3E FEB23 C0 BOND | 27 FEB 23 | C | E | .0001000000	896dc3a3-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5fa32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	131.67362226606429	99.281664	9.921780532150349	0	1439.551137409694			0.9812875453017877	1333.2485471925852	47.92417622751341	0.4437636100955553	0	132367.1342908624	EUROPEAN_ESCROWED_DIVIDEND	-1.3266895987456329	2020-08-28	EP SD3E FEB23 FID	0	0
SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000	89713d5c-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5fa32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	208.8030720277406	99.281664	0.5908507399264071	0.003847666933348429	85.72653385592241			-2.6515196100700913	7.180818591047355	14.485463798210063	-0.4277003770348382	247.70083501574763	712.9236186013169	EUROPEAN_ESCROWED_DIVIDEND	-1.866039632898644	2020-08-28	EP SD3E FEB23 FID	0.055825799535952354	3593.8914152434822
SD3E FEB23 C100 BOND | 27 FEB 23 | C | E | 1933.8900000000	896f14bf-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	31e5fa32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-250.5217742947982	-99.281664	-0.7145048328980493	-0.004455835460015959	-103.66750620517797			3.289550432571429	8.961239042910321	14.485463798210063	0.4437636100955553	-287.19886823742655	-889.686723681904	EUROPEAN_ESCROWED_DIVIDEND	2.2502091093792993	2020-08-28	EP SD3E FEB23 FID	-0.06464971668937156	-4166.968379256822
DDAXK MAY23 CALL0 BOND | 29 MAY 23 | C | E | .0001000000	7d2a353a-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-20.238876208555254	-58.23433	-54.22656588215482	0	-86.04129208521506			-0.6583603110088404	126.48779997871765	36.213175195287604	0.44640273715014966	0	-7365.932284934636	EUROPEAN_ESCROWED_DIVIDEND	0.20449029918066342	2020-08-28	EP3 DDAXK MAY23 BDT	0	0
DDAXK MAY23 P100 BOND | 29 MAY 23 | P | E | 171.7200000000	7d2a9a20-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	243.49092548773885	-58.23433	42.51521081014141	-0.3752622253342032	67.45888499245139			0.884695057884618	47.35543423767794	18.819728345529963	0.44640273715014966	-35.73364063833285	-2757.7119846902356	EUROPEAN_ESCROWED_DIVIDEND	-2.501057646390756	2020-08-28	EP3 DDAXK MAY23 BDT	-0.5954285729377804	-56.69856760084274
DDAXK MAY23 CATM | 29 MAY 23 | C | E | 171.7200000000	7d2b2ef4-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-39.53071351461221	-58.23433	-10.44363838934066	-0.3512209272733323	-16.570921032366826			0.2995886552113758	3.6423403146032456	18.819728345529963	-0.41698239897690753	-33.30848395249065	-212.10924785290922	EUROPEAN_ESCROWED_DIVIDEND	0.3698788881606648	2020-08-28	EP3 DDAXK MAY23 BDT	-0.5572822453045965	-52.85057148741692
DDAXK MAY23 P90 | 29 MAY 23 | P | E | 154.5480000000	7d2bc6f2-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	205.01747587245677	-58.23433	36.975059763176176	-0.42709196992445814	58.66832732623165			1.1696197055465751	37.45280464657954	20.176966644812744	-0.41698239897690753	-43.424858571070956	-2181.0389852144463	EUROPEAN_ESCROWED_DIVIDEND	-2.1151365443376333	2020-08-28	EP3 DDAXK MAY23 BDT	-0.6776668286791377	-68.9022230947183
DDAXK MAY23 C100 BOND | 29 MAY 23 | C | E | 171.7200000000	7d2a7658-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	43.976293945185404	58.23433	11.71135507201341	0.3752622253342032	18.58240709276368			-0.354379265484246	4.212789053000847	18.819728345529963	0.44640273715014966	35.73364063833285	245.32894793283882	EUROPEAN_ESCROWED_DIVIDEND	-0.4128983137741437	2020-08-28	EP3 DDAXK MAY23 BDT	0.5954285729377804	56.69856760084274
DDAXK MAY23 PATM | 29 MAY 23 | P | E | 171.7200000000	7d2b515e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-254.6754331720277	58.23433	-43.78292749281416	0.3512209272733323	-69.47037105284824			-1.0956516286851727	51.10662672956988	18.819728345529963	-0.41698239897690753	33.30848395249065	2976.1601661565933	EUROPEAN_ESCROWED_DIVIDEND	2.612397897508089	2020-08-28	EP3 DDAXK MAY23 BDT	0.5572822453045965	52.85057148741692
DDAXK MAY23 CCAP | 29 MAY 23 | C | E | 242.1252000000	7d2ba65e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5fc8a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	2.9595157856696352	58.23433	0.68192790972035	0.046692866655423236	1.0820150143532794			-0.037773756279456366	0.14108685986372294	16.82807290640833	-0.41698239897690753	3.9595520222930993	8.216098755967797	EUROPEAN_ESCROWED_DIVIDEND	-0.025678564129570126	2020-08-28	EP3 DDAXK MAY23 BDT	0.07408757152216006	6.282621193772461
SD3E JUL24 C127 | 29 JUL 24 | C | E | 2613.6219000000	732d1368-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57e68-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	6.742059289257973	12.633816	0.011556544418671318	0.00008237699351811324	1.6767390297050218			-0.05653140177809476	1.0598370321680814	15.453534703504046	-0.3867780501410504	7.613867259380711	13.389786054397621	EUROPEAN_ESCROWED_DIVIDEND	-0.055689119476844594	2020-08-28	EP3 SD3E JUL24 BDT	0.001195207798954305	110.46960006635473
SD3E JUL24 P100 BOND | 29 JUL 24 | P | E | 2057.9700000000	732cbbfc-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57e68-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	971.8467168351232	-12.633816	1.159831423303855	-0.0004830220117747422	168.2799412071563			-0.7067693636644424	778.3195010502832	15.545325413501232	0.7047713715834476	-45.17685545753067	-9833.145365481085	EUROPEAN_ESCROWED_DIVIDEND	-9.981922450115214	2020-08-28	EP3 SD3E JUL24 BDT	-0.0070081663688397345	-655.4709958333125
SD3E JUL24 C100 BOND | 29 JUL 24 | C | E | 2057.9700000000	732c8f43-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57e68-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	52.43889467342852	12.633816	0.09861362098155765	0.0004830220117747422	14.3078502682142			-0.39837073571617165	11.955582526334538	15.545325413501232	0.7047713715834476	45.17685545753067	151.04462981052572	EUROPEAN_ESCROWED_DIVIDEND	-0.4614364371450482	2020-08-28	EP3 SD3E JUL24 BDT	0.0070081663688397345	655.4709958333125
SD3E JUL24 CATM | 29 JUL 24 | C | E | 2057.9700000000	732cdc55-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57e68-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-39.94812486457032	-12.633816	-0.07400693149302971	-0.0003881624338553445	-10.73766569032368			0.26641134314162784	8.542948580583051	15.545325413501232	-0.3867780501410504	-36.089831268041266	-107.93004046454745	EUROPEAN_ESCROWED_DIVIDEND	0.3481233612345828	2020-08-28	EP3 SD3E JUL24 BDT	-0.005631848752807193	-523.6273618680107
SD3E JUL24 CALL0 BOND | 29 JUL 24 | C | E | .0001000000	732c2534-62b4-11e9-b160-4ad6f9df0bf5	341f3396-1f2e-11e9-a2d0-b3645e528b7a	31e57e68-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-53.20333570486975	-12.633816	-1.2584450442854125	0	-182.5877914753705			0.02600798416934261	1235.5981412206913	43.28899658388372	0.7047713715834476	0	-15610.31956612423	EUROPEAN_ESCROWED_DIVIDEND	0.539264469459745	2020-08-28	EP3 SD3E JUL24 BDT	0	0
DDAXK MAY23 CALL0 BOND | 29 MAY 23 | C | E | .0001000000	7d2a353a-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	20.238876208555254	58.23433	54.22656588215482	0	86.04129208521506			0.6583603110088404	126.48779997871765	36.213175195287604	0.44640273715014966	0	7365.932284934636	EUROPEAN_ESCROWED_DIVIDEND	-0.20449029918066342	2020-08-28	EP3 DDAXK MAY23 BDT	0	0
DDAXK MAY23 P100 BOND | 29 MAY 23 | P | E | 171.7200000000	7d2a9a20-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-243.49092548773885	58.23433	-42.51521081014141	0.3752622253342032	-67.45888499245139			-0.884695057884618	47.35543423767794	18.819728345529963	0.44640273715014966	35.73364063833285	2757.7119846902356	EUROPEAN_ESCROWED_DIVIDEND	2.501057646390756	2020-08-28	EP3 DDAXK MAY23 BDT	0.5954285729377804	56.69856760084274
DDAXK MAY23 CATM | 29 MAY 23 | C | E | 171.7200000000	7d2b2ef4-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	39.53071351461221	58.23433	10.44363838934066	0.3512209272733323	16.570921032366826			-0.2995886552113758	3.6423403146032456	18.819728345529963	-0.41698239897690753	33.30848395249065	212.10924785290922	EUROPEAN_ESCROWED_DIVIDEND	-0.3698788881606648	2020-08-28	EP3 DDAXK MAY23 BDT	0.5572822453045965	52.85057148741692
DDAXK MAY23 P90 | 29 MAY 23 | P | E | 154.5480000000	7d2bc6f2-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-205.01747587245677	58.23433	-36.975059763176176	0.42709196992445814	-58.66832732623165			-1.1696197055465751	37.45280464657954	20.176966644812744	-0.41698239897690753	43.424858571070956	2181.0389852144463	EUROPEAN_ESCROWED_DIVIDEND	2.1151365443376333	2020-08-28	EP3 DDAXK MAY23 BDT	0.6776668286791377	68.9022230947183
DDAXK MAY23 C100 BOND | 29 MAY 23 | C | E | 171.7200000000	7d2a7658-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-43.976293945185404	-58.23433	-11.71135507201341	-0.3752622253342032	-18.58240709276368			0.354379265484246	4.212789053000847	18.819728345529963	0.44640273715014966	-35.73364063833285	-245.32894793283882	EUROPEAN_ESCROWED_DIVIDEND	0.4128983137741437	2020-08-28	EP3 DDAXK MAY23 BDT	-0.5954285729377804	-56.69856760084274
DDAXK MAY23 PATM | 29 MAY 23 | P | E | 171.7200000000	7d2b515e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	254.6754331720277	-58.23433	43.78292749281416	-0.3512209272733323	69.47037105284824			1.0956516286851727	51.10662672956988	18.819728345529963	-0.41698239897690753	-33.30848395249065	-2976.1601661565933	EUROPEAN_ESCROWED_DIVIDEND	-2.612397897508089	2020-08-28	EP3 DDAXK MAY23 BDT	-0.5572822453045965	-52.85057148741692
DDAXK MAY23 CCAP | 29 MAY 23 | C | E | 242.1252000000	7d2ba65e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	31e5ff32-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-2.9595157856696352	-58.23433	-0.68192790972035	-0.046692866655423236	-1.0820150143532794			0.037773756279456366	0.14108685986372294	16.82807290640833	-0.41698239897690753	-3.9595520222930993	-8.216098755967797	EUROPEAN_ESCROWED_DIVIDEND	0.025678564129570126	2020-08-28	EP3 DDAXK MAY23 BDT	-0.07408757152216006	-6.282621193772461
DDAXK MAY22 CATM | 26 MAY 22 | C | E | 145.8900000000	84238968-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-34.97286602406914	-34.272395	-15.550525792583715	-0.3133276242802769	-24.674019275092583			0.39508460576551285	12.404698769804106	21.803441745485287	-0.4475176268255344	-24.897253408015263	-425.1387360947404	EUROPEAN_ESCROWED_DIVIDEND	0.3414181121158722	2020-08-28	EP3 DDAXK MAY22 BDT	-0.4971569414455154	-39.504471982497826
DDAXK MAY22 CCAP | 26 MAY 22 | C | E | 192.5748000000	8423cd88-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	7.787636560953725	34.272395	2.998146481224531	0.15960597530765233	4.757159021758964			-0.16239939848330856	1.2527397586057933	17.67757480502519	-0.4475176268255344	10.282519222899873	42.9343918391424	EUROPEAN_ESCROWED_DIVIDEND	-0.07258023334625806	2020-08-28	EP3 DDAXK MAY22 BDT	0.253246801020652	16.31527325097523
