Bof_20200828
POSITIONID_FE	SETTLEMENTDATE	QUANTITY	AVERAGE_PRICE	REF_DATE	TBRICKS_INSTRUMENT_ID
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06420 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	b3b54c46-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Options | Put | ENI0X7.80 | 18 DEC 20 | P | A | 7.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	1	1.316	2020-08-28	9c4b4444-61d3-11ea-bc20-eddd0e07b602
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | PRY | MTAA | BIT MTA	2020-09-01	-3800	23.93	2020-08-28	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06402 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	b3e32170-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06425 | SEDX | BIT SEDEX	2020-08-28	-500	-3.82413	2020-08-28	b3955350-90e6-11ea-b430-b3e2b66d25c3
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | IBTX | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	f5e031b2-1b6c-11ea-2954-839c95c768b4
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SOLAREDGE TEC | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b1e9720-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PAYCOM SOFTWARE | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5aefea92-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Patterson-UTI Energy Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	bd19872a-b76b-11e9-8770-d68c39c0c984
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | QORVO INC ORD | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a518f32-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05953 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	407728f6-1659-11ea-b3f0-689a4e2fd020
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06472 | SEDX | BIT SEDEX	2020-08-28	-2000	-0.156	2020-08-28	b3996968-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Options | Put | VO3 202012 P 150 | 18 DEC 20 | P | A | 150.0000000000 | XEUR | Eurex NTA	2020-08-28	-700	8.580232692226442	2020-08-28	6b15237e-8b3f-11e9-a1d0-133a5e4a04ed
EQ_SSVOL | EUR | Equities | Options | Put | FCA0X8.40 | 18 DEC 20 | P | A | 8.4000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	5	0.21345153088998944	2020-08-28	4d6a1be8-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | SIEMENS | XETR | Xetra T7	2020-09-01	2500	117.54	2020-08-28	ef9f9150-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05946 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	404f9a02-1659-11ea-b3f0-689a4e2fd020
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06495 | SEDX | BIT SEDEX	2020-08-28	-1150000	0.004100000000000001	2020-08-28	b3b64466-90e6-11ea-b430-b3e2b66d25c3
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DOW | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	b1f81aa0-929f-11e9-b650-250734acbd40
EQ_SSVOL | EUR | Equities | Options | Put | CNHI0U6 | 18 SEP 20 | P | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	30	0.387	2020-08-28	c8076544-629c-11ea-b360-e4afb098eae1
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06112 | SEDX | BIT SEDEX	2020-08-28	-250000	0.001928	2020-08-28	d3abaf54-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | DAIMLER | XETR | Xetra T7	2020-08-31	-2000	43.155	2020-08-28	efa14748-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Call | SAP 202012 C 130 | 18 DEC 20 | C | A | 130.0000000000 | XEUR | Eurex NTA	2020-08-28	50	5.71979217575396	2020-08-28	19caad68-76d1-11e9-8630-d2c10806ad2d
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BIOMARIN PHARMA | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a5934c6-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | APACHE ORD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a7e5166-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MACK-CALI REALTY CORP | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	731b8566-8551-11ea-b7e8-9b0947f592a0
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LIONS GATE ENTERT. CL. A | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	65dfc16e-6b39-11e9-8c20-03883f21236d
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | GRAFTECH INTERNATIONAL LTD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	bc55efda-65d7-11e9-b1d0-d1631eb3ac1e
EQ_SSVOL | EUR | Equities | Options | Call | ENEL1F7.20 | 18 JUN 21 | C | A | 7.2000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-1	0.25	2020-08-28	4d747c6e-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | ENI0X11 | 18 DEC 20 | P | A | 11.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	262	0.26452950844000284	2020-08-28	4d8dce58-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | PIRC0U3.70 | 18 SEP 20 | P | A | 3.7000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	250	0.44468	2020-08-28	328161e2-e5a5-11e9-80e0-42d88dbc676c
EQ_SSVOL | EUR | Equities | Options | Put | ENEL0X3.80 | 18 DEC 20 | P | A | 3.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	750	0.02474090121394295	2020-08-28	4d24357e-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | BAMI0U0.90 | 18 SEP 20 | P | A | .9000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	0.065	2020-08-28	c6101dee-629c-11ea-b360-e4afb098eae1
EQ_SSVOL | EUR | Equities | Options | Put | TIT1X0.52 | 17 DEC 21 | P | A | .5200000000 | XDMI | Borsa Italiana IDEM	2020-08-28	100	0.18	2020-08-28	4c8001e8-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | ROY 202212 P 20 | 16 DEC 22 | P | A | 20.0000000000 | XEUR | Eurex NTA	2020-08-28	1300	1.8805123937742652	2020-08-28	facfca62-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Call | UCG0L10.50 | 18 DEC 20 | C | A | 10.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	0.85175	2020-08-28	ff436dfe-2553-11ea-af50-2dba816f6810
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06261 | SEDX | BIT SEDEX	2020-08-28	-500	0.508	2020-08-28	d39867fa-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Options | Call | BAS 202106 C 76 | 18 JUN 21 | C | A | 76.0000000000 | XEUR | Eurex NTA	2020-08-28	700	1.993204812346514	2020-08-28	f5f63d78-1f30-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AKAMAI TECH INC | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a75af8e-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ARCH CAPITAL GP | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	7d29c0e2-5151-11e9-b8d0-ec23cf8de3db
EQ_SSVOL | EUR | Equities | Options | Put | BAMI2X0.80 | 16 DEC 22 | P | A | .8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	1	0.04883224712073306	2020-08-28	97d16a64-494d-11e9-9970-3027219c6795
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | BZU | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9fc3a0-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | FCA0X12.50 | 18 DEC 20 | P | A | 12.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	50	1.7874999999999988	2020-08-28	ff9bdd90-2553-11ea-af50-2dba816f6810
EQ_SSVOL | EUR | Equities | Options | Call | G2F12 | 17 JUN 22 | C | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-45	1.5535000000000003	2020-08-28	9838ff6c-494d-11e9-9970-3027219c6795
EQ_SSVOL | EUR | Equities | Options | Put | SPM0X2 | 18 DEC 20 | P | A | 2.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	7	0.11099999999999999	2020-08-28	9833d2f8-494d-11e9-9970-3027219c6795
EQ_SSVOL | EUR | Equities | Options | Put | SPM0U2 | 18 SEP 20 | P | A | 2.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	22	0.09059090909090908	2020-08-28	9e8eb114-61d3-11ea-bc20-eddd0e07b602
EQ_SSVOL | EUR | Equities | Options | Call | LDO0I6.40 | 18 SEP 20 | C | A | 6.4000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	3	0.13199999999999995	2020-08-28	c61ef918-629c-11ea-b360-e4afb098eae1
EQ_SSVOL | EUR | Equities | Options | Call | CNHI0I7 | 18 SEP 20 | C | A | 7.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	3	0.27149999999999996	2020-08-28	765f4a0c-43f9-11ea-bd70-0cd23791615c
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06445 | SEDX | BIT SEDEX	2020-09-01	-1000000	0.0018	2020-08-28	b3ba1c80-90e6-11ea-b430-b3e2b66d25c3
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | First Busey Corp | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	575b73a0-a2fb-11e9-a750-26b21923e0d9
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Cincinnati Bell | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	6e8ddc24-bd0a-11e9-a380-e80223fbc853
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | First Hawaiian Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	0ca97cfa-b2bc-11e9-91f0-9ad9265c7cb4
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PDC Energy Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	047f6238-d4a5-11e9-4e15-03f99b2ffe89
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ALLSTATE CP | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ac0c6f4-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | ROY 202212 P 25 | 16 DEC 22 | P | A | 25.0000000000 | XEUR | Eurex NTA	2020-08-28	-1000	4.501202050705915	2020-08-28	faf8d0f6-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | TOTB 202212 P 40 | 16 DEC 22 | P | A | 40.0000000000 | XEUR | Eurex NTA	2020-08-28	-2000	4.589410701791976	2020-08-28	fae1857c-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06405 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	b39c4ac0-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Options | Call | ENEL0L6.80 | 18 DEC 20 | C | A | 6.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-1250	0.5236514494794494	2020-08-28	4d74e528-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | ENI1X14 | 17 DEC 21 | P | A | 14.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-319	2.2831020052112003	2020-08-28	4c9b001a-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | PEUGEOT | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	ef9fbbe4-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06255 | SEDX | BIT SEDEX	2020-08-31	-1050000	0.002842857142857143	2020-08-28	d39b46be-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Options | Put | VO3 202012 P 170 | 18 DEC 20 | P | A | 170.0000000000 | XEUR | Eurex NTA	2020-08-28	-100	14	2020-08-28	704feb84-ff94-11e9-bf90-2c33283b2cf8
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Fortive | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a465842-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05706 | SEDX | BIT SEDEX	2020-08-28	-5500	-1.6826818181818182	2020-08-28	a39781de-d5e9-11e9-ba50-35a1ce420b26
EQ_SSVOL | EUR | Equities | Options | Call | UCG0I10.50 | 18 SEP 20 | C | A | 10.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-1	0.025	2020-08-28	883f945c-ddc9-11e9-9eb0-e7766f5ef7bc
EQ_SSVOL | EUR | Equities | Options | Call | LDO0I6 | 18 SEP 20 | C | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	0.3225	2020-08-28	c62447b0-629c-11ea-b360-e4afb098eae1
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SEATTLE GENETIC | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	25220526-514c-11e9-b8d0-ec23cf8de3db
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | International Seaways | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	cb0badd5-5e31-11ea-c63d-036902a9a7a0
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CRITEO SA | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b256e74-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | S&P Global Inc | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a86972c-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Merit Medical Systems Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	97a06d32-b1ef-11e9-ab80-a9e20806263c
EQ_SSVOL | EUR | Equities | Options | Put | ROY 202012 P 18 | 18 DEC 20 | P | A | 18.0000000000 | XEUR | Eurex NTA	2020-08-28	-1000	0.0728	2020-08-28	f9461c50-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | UNI | MTAA | BIT MTA	2020-08-28	3451	8.23400202839759	2020-08-28	ef9e9912-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | EXO | MTAA | BIT MTA	2020-08-28	5926	51.35536280796527	2020-08-28	efa4911e-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05713 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	a38a6d5a-d5e9-11e9-ba50-35a1ce420b26
EQ_SSVOL | EUR | Equities | Options | Put | STM0U26 | 18 SEP 20 | P | A | 26.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	1.59	2020-08-28	03dbec74-ee4a-11e9-bbe0-f9f7befc6c19
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | FCA | MTAA | BIT MTA	2020-08-28	17421	-219.9571911486145	2020-08-28	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Call | UCG0I8.60 | 18 SEP 20 | C | A | 8.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-31	0.7409999999999999	2020-08-28	87ff9d70-ddc9-11e9-9eb0-e7766f5ef7bc
EQ_SSVOL | CHF | Equities | Equities | Common/Ordinary shares | ZURICH INSURANCE | XSWX | Virtu	2020-08-28	-4720	397.9758580508474	2020-08-28	5aff4e06-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | VO3 202012 P 120 | 18 DEC 20 | P | A | 120.0000000000 | XEUR | Eurex NTA	2020-08-28	400	-10.362352210499521	2020-08-28	f94e81e2-1f30-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AMERIPRISE FINCL | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5aa5b47c-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | TITR0U0.385 | 18 SEP 20 | P | A | .3850000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-60	0.01	2020-08-28	aba6e7b8-e2a7-11ea-88e0-76012705c10a
EQ_SSVOL | EUR | Equities | Options | Put | MB0W7.80 | 20 NOV 20 | P | A | 7.8000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-30	0.5955	2020-08-28	557d5ba6-e5cc-11ea-bc90-d15aa210e889
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE BANK | XETR | Xetra T7	2020-09-01	2794	7.948914101646386	2020-08-28	efa3973c-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06262 | SEDX | BIT SEDEX	2020-09-01	-30000	0.2125	2020-08-28	d3d697fa-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Options | Call | TIT0L0.42 | 18 DEC 20 | C | A | .4200000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-355	0.019056338028169018	2020-08-28	fff6f180-2553-11ea-af50-2dba816f6810
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06443 | SEDX | BIT SEDEX	2020-08-28	-100000	0.00555	2020-08-28	b395ab98-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06513 | SEDX | BIT SEDEX	2020-09-01	40000	0.066	2020-08-28	b3d08f06-90e6-11ea-b430-b3e2b66d25c3
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | AXA | XPAR | Euronext Optiq	2020-08-28	-799075	24.473738901855263	2020-08-28	efa1213c-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | BMW 202206 P 60 | 17 JUN 22 | P | A | 60.0000000000 | XEUR | Eurex NTA	2020-08-28	400	6.522959853904365	2020-08-28	b2e4bd08-963f-11e9-a180-91725b79faed
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | STITCH FIX INC | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b17ba2c-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MRC GLOBAL INC | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	3a702db8-6105-11e9-b710-a3a3d96e3faf
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CHGG | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	6ddb6044-d3ac-11e9-c19e-a3fb0839f480
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MONSTER BEV CORP | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ad6d156-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AMERISOURCEBERGN | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a69334e-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CarGurus | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	e2e99030-4f35-11ea-0522-f1d79e91b88a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DOLLAR TREE INC | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a5ce42c-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | G0X13.50 | 18 DEC 20 | P | A | 13.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	120	1.2070833333333335	2020-08-28	fa4bc83e-382f-11ea-b980-c857a3eb4fce
EQ_SSVOL | EUR | Equities | Options | Put | PIRC0X4.20 | 18 DEC 20 | P | A | 4.2000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	0.621	2020-08-28	0070ac78-2554-11ea-af50-2dba816f6810
EQ_SSVOL | EUR | Equities | Options | Call | TEN0I5.10 | 18 SEP 20 | C | A | 5.1000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	1	0.175	2020-08-28	aa5e4ee6-e2a7-11ea-88e0-76012705c10a
EQ_SSVOL | EUR | Equities | Options | Put | ENI0X12 | 18 DEC 20 | P | A | 12.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	3100	0.45125153740185026	2020-08-28	4c7dfa60-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | PIRC0U5 | 18 SEP 20 | P | A | 5.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	1000	0.5818633457043608	2020-08-28	885d4d94-ddc9-11e9-9eb0-e7766f5ef7bc
EQ_SSVOL | EUR | Equities | Miscellaneous | Combined Instruments | EP3 G NOV23 SEMP | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	34394286-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Call | ENEL1L8.40 | 17 DEC 21 | C | A | 8.4000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-2000	0.75	2020-08-28	4c7d63ca-1f30-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HD Supply Holdings | XNAS | Reuters Elektron	2020-08-28	-2188	31.605376782449724	2020-08-28	952b6d0f-e074-11e9-1e94-e93668135196
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Apollo Global Management | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	058df706-1cf0-11ea-460e-8c12ac19b09b
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BRUNSWICK CORP | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	25028458-514c-11e9-b8d0-ec23cf8de3db
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SQUARE INC. A | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a6e845c-1f2e-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06243 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	d38b4ef8-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Miscellaneous | Combined Instruments | EPC G JUN21 UBI | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	cd408070-c347-11ea-98a0-05bde453237d
EQ_SSVOL | EUR | Equities | Options | Call | LHA 202106 C 24 | 18 JUN 21 | C | A | 24.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	fc2a65f2-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06260 | SEDX | BIT SEDEX	2020-09-01	25000	0.00156	2020-08-28	d38e71d2-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Options | Put | GZF 202212 P 9.72 | 16 DEC 22 | P | A | 9.7200000000 | XEUR | Eurex NTA	2020-08-28	-5	0.7311654840508607	2020-08-28	f55a896e-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06262 | SEDX | BIT SEDEX	2020-08-28	-41850	0.50697825567503	2020-08-28	d3d697fa-5211-11ea-8640-38c7f938b954
EQ_SSVOL | EUR | Equities | Options | Put | ENI1O9 | 19 MAR 21 | P | A | 9.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-60	1.3375	2020-08-28	efc1bc92-6cd3-11ea-a480-53318575c5c6
EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | TEN | MTAA | BIT MTA	2020-08-31	1000	4.8945	2020-08-28	ef9d4896-1f2a-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Call | ENI0I9.50 | 18 SEP 20 | C | A | 9.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-60	1.2934999999999997	2020-08-28	b379a616-de92-11e9-aa30-0f30bc25b079
EQ_SSVOL | EUR | Equities | Options | Call | MB0J7.60 | 16 OCT 20 | C | A | 7.6000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	5	0.20350000000000001	2020-08-28	4361ad1c-ca4e-11ea-bfb0-7047c6039bd4
EQ_SSVOL | EUR | Equities | Options | Call | BMW 202012 C 76 | 18 DEC 20 | C | A | 76.0000000000 | XEUR | Eurex NTA	2020-08-28	500	0.61	2020-08-28	f4662ffe-1f30-11e9-a2d0-b3645e528b7a
EQ_SSVOL | EUR | Equities | Options | Put | OPT_EPC ENI SEP25 P95 - 5214 | 26 SEP 25 | P | E | 13.3070000000 | XXXX | Internal	2020-08-28	-4418185.956660001	7.258477642077904	2020-08-28	bc7ed152-9e9d-11ea-a0a0-6b77645bee53
EQ_SSVOL | EUR | Equities | Options | Call | G1C14.50 | 19 MAR 21 | C | A | 14.5000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-100	0.42	2020-08-28	ef7d14c0-6cd3-11ea-a480-53318575c5c6
EQ_SSVOL | EUR | Equities | Options | Put | ROY 202012 P 9 | 18 DEC 20 | P | A | 9.0000000000 | XEUR | Eurex NTA	2020-08-28	500	0.46	2020-08-28	c1cb6f2a-6429-11ea-8920-6da714109c7c
EQ_SSVOL | EUR | Equities | Options | Call | TITR0L0.44 | 18 DEC 20 | C | A | .4400000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-10	0.024	2020-08-28	0242baa0-2554-11ea-af50-2dba816f6810
EQ_SSVOL | EUR | Equities | Options | Put | ENT5 202212 P 8 | 15 DEC 22 | P | A | 8.0000000000 | XEUR | Eurex NTA	2020-08-28	700	1.4750000000000003	2020-08-28	f53338a0-1f30-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Charles River Laboratories Intl | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	ba18bc60-f1a2-11e9-02de-25b9bfb72bbc
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LPLA | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	fe631be6-9921-11ea-299e-0b810d5f7a82
