POSPRICE	BASECURR_PORTCURR	POSITIONID	F_PURGED	QUANTITY	QUANTITY_BUY	QUOTCURR_PORTCURR	POSPRICE_BUY	PORTFOLIOID	QUANTITY_SELL	CURRENCY	SSL_SNAPSHOT_DATE	SSL_FEID	POSPRICE_SELL	FIID	PORTFOLIOID_FE	REF_DATE	POSITIONID_FE	INSTRUMENT_FE	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	RSKSECTION	TYPOLOGY	USAGE	INTRADAY	QUANTITY_LIVE	SRC_ENTITYID	EQUIVALENT_POSITION
11.3807345568		AA | EUR | Equities | Options | Call | OPT_SD3E JAN22 CATM - 3651 | 26 JAN 22 | C | E | 1800.9500000000 | XXXX | Internal_bb628c46-9e9d-11ea-a0a0-6b77645bee53_TBRX	N	-4679.7565640000	29.4289390000			AA_TBRX	4709.1855030000	EUR	30200831	TBRX		O_bb628c46-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JAN22 CATM - 3651 | 26 JAN 22 | C | E | 1800.9500000000_TBRX	AA	20200831	AA | EUR | Equities | Options | Call | OPT_SD3E JAN22 CATM - 3651 | 26 JAN 22 | C | E | 1800.9500000000 | XXXX | Internal	OPT_SD3E JAN22 CATM - 3651	Equities	Options	Call	XXXX						INTESA SANPAOLO SPA - MILANO	
575.0000000000		EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO0U21000 | 18 SEP 20 | P | E | 21000.0000000000 | XDMI | Borsa Italiana IDEM_88b73c46-ddc9-11e9-9eb0-e7766f5ef7bc_TBRX	N	1.0000000000	1.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_88b73c46-ddc9-11e9-9eb0-e7766f5ef7bc_MIBO0U21000 | 18 SEP 20 | P | E | 21000.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO0U21000 | 18 SEP 20 | P | E | 21000.0000000000 | XDMI | Borsa Italiana IDEM	MIBO0U21000	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0017000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05980 | SEDX | BIT SEDEX_4057305a-1659-11ea-b3f0-689a4e2fd020_TBRX	N	-40000.0000000000	0.0000000000			EQ_SSVOL_TBRX	40000.0000000000	EUR	30200831	TBRX		L_S_4057305a-1659-11ea-b3f0-689a4e2fd020_I05980_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05980 | SEDX | BIT SEDEX	I05980	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.2500000000		EQ_SSVOL | EUR | Equities | Options | Put | ENEL1O4.80 | 19 MAR 21 | P | A | 4.8000000000 | XDMI | Borsa Italiana IDEM_efa9c0a6-6cd3-11ea-a480-53318575c5c6_TBRX	N	1.0000000000	1.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_efa9c0a6-6cd3-11ea-a480-53318575c5c6_ENEL1O4.80 | 19 MAR 21 | P | A | 4.8000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | ENEL1O4.80 | 19 MAR 21 | P | A | 4.8000000000 | XDMI | Borsa Italiana IDEM	ENEL1O4.80	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SEAGATE TECH | XNAS | Reuters Elektron_5a610f16-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	80.0000000000			RELATIVE09_TBRX	80.0000000000	USD	30200831	TBRX		L_S_5a610f16-1f2e-11e9-a2d0-b3645e528b7a_SEAGATE TECH_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SEAGATE TECH | XNAS | Reuters Elektron	SEAGATE TECH	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
-0.1186566885		VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 1361.36 26 - 5681 | 27 MAY 26 | C | E | 1361.3600000000 | XXXX | Internal_e944b402-a3ea-11ea-a680-738491c6e588_TBRX	N	-14771.2581536111	13.9566316037			VOL_FVO_PRIMARIO_TBRX	14785.2147852148	EUR	30200831	TBRX		O_e944b402-a3ea-11ea-a680-738491c6e588_0_EUR_SELDIV C 1361.36 26 - 5681 | 27 MAY 26 | C | E | 1361.3600000000_TBRX	VOL_FVO_PRIMARIO	20200831	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 1361.36 26 - 5681 | 27 MAY 26 | C | E | 1361.3600000000 | XXXX | Internal	0_EUR_SELDIV C 1361.36 26 - 5681	Equities	Options	Call	XXXX						INTESA SANPAOLO SPA - MILANO	
107.1330625149		AA | EUR | Equities | Options | Call | OESX 202112 C 4000 | 17 DEC 21 | C | E | 4000.0000000000 | XEUR | Eurex NTA_f383887a-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	-2000.0000000000	0.0000000000			AA_TBRX	2000.0000000000	EUR	30200831	TBRX		O_f383887a-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 C 4000 | 17 DEC 21 | C | E | 4000.0000000000_TBRX	AA	20200831	AA | EUR | Equities | Options | Call | OESX 202112 C 4000 | 17 DEC 21 | C | E | 4000.0000000000 | XEUR | Eurex NTA	OESX 202112 C 4000	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0598726572		EQ_SSVOL | EUR | Equities | Options | Call | FTE 202012 C 16 | 18 DEC 20 | C | A | 16.0000000000 | XEUR | Eurex NTA_f4709b74-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	800.0000000000	800.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_f4709b74-1f30-11e9-a2d0-b3645e528b7a_FTE 202012 C 16 | 18 DEC 20 | C | A | 16.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Call | FTE 202012 C 16 | 18 DEC 20 | C | A | 16.0000000000 | XEUR | Eurex NTA	FTE 202012 C 16	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
-0.5175050000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06512 | SEDX | BIT SEDEX_b3e99c08-90e6-11ea-b430-b3e2b66d25c3_TBRX	N	-10000.0000000000	227380.0000000000			EQ_SSVOL_TBRX	237380.0000000000	EUR	30200831	TBRX		L_S_b3e99c08-90e6-11ea-b430-b3e2b66d25c3_I06512_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06512 | SEDX | BIT SEDEX	I06512	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		QUANTO | EUR | Equities | Options | Call | SGE 202012 C 31 | 18 DEC 20 | C | A | 31.0000000000 | XEUR | Eurex NTA_e0ea8452-39b6-11e9-aa00-490041a9bcec_TBRX	N	0.0000000000	260.0000000000			QUANTO_TBRX	260.0000000000	EUR	30200831	TBRX		O_e0ea8452-39b6-11e9-aa00-490041a9bcec_SGE 202012 C 31 | 18 DEC 20 | C | A | 31.0000000000_TBRX	QUANTO	20200831	QUANTO | EUR | Equities | Options | Call | SGE 202012 C 31 | 18 DEC 20 | C | A | 31.0000000000 | XEUR | Eurex NTA	SGE 202012 C 31	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
13.4154955969		EQSSVOLOTC | EUR | Equities | Options | Call | RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000 | None | OTC Derivatives_bc66e7aa-7710-11e9-9400-98972329be46_TBRX	N	-4844.3000000000	2076.1200000000			EQSSVOLOTC_TBRX	6920.4200000000	EUR	30200831	TBRX		O_bc66e7aa-7710-11e9-9400-98972329be46_RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000_TBRX	EQSSVOLOTC	20200831	EQSSVOLOTC | EUR | Equities | Options | Call | RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000 | None | OTC Derivatives	RDSA MAR21 CALL 14.45 OTC - EPSILON	Equities	Options	Call	None						INTESA SANPAOLO SPA - MILANO	
0.6100000000		EQ_SSVOL | EUR | Equities | Options | Call | BMW 202012 C 76 | 18 DEC 20 | C | A | 76.0000000000 | XEUR | Eurex NTA_f4662ffe-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	500.0000000000	500.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_f4662ffe-1f30-11e9-a2d0-b3645e528b7a_BMW 202012 C 76 | 18 DEC 20 | C | A | 76.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Call | BMW 202012 C 76 | 18 DEC 20 | C | A | 76.0000000000 | XEUR | Eurex NTA	BMW 202012 C 76	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Zumiez Inc | XNAS | Reuters Elektron_4ebf5090-63c1-11ea-0d74-37ce5279179c_TBRX	N	0.0000000000	823.0000000000			RELATIVE09_TBRX	823.0000000000	USD	30200831	TBRX		L_S_4ebf5090-63c1-11ea-0d74-37ce5279179c_Zumiez Inc_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Zumiez Inc | XNAS | Reuters Elektron	Zumiez Inc	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
700.0000000000		EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO1F21500 | 18 JUN 21 | C | E | 21500.0000000000 | XDMI | Borsa Italiana IDEM_9b80ce2c-b44d-11ea-91c0-94d1ccfa987c_TBRX	N	20.0000000000	20.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_9b80ce2c-b44d-11ea-91c0-94d1ccfa987c_MIBO1F21500 | 18 JUN 21 | C | E | 21500.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO1F21500 | 18 JUN 21 | C | E | 21500.0000000000 | XDMI | Borsa Italiana IDEM	MIBO1F21500	Equities	Options	Call	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06407 | SEDX | BIT SEDEX_b3a090e4-90e6-11ea-b430-b3e2b66d25c3_TBRX	N	0.0000000000	2399000.0000000000			EQ_SSVOL_TBRX	2399000.0000000000	EUR	30200831	TBRX		L_S_b3a090e4-90e6-11ea-b430-b3e2b66d25c3_I06407_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06407 | SEDX | BIT SEDEX	I06407	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.9052500000		EQ_SSVOL | EUR | Equities | Options | Put | FCA0X5 | 18 DEC 20 | P | A | 5.0000000000 | XDMI | Borsa Italiana IDEM_1996aee8-68e6-11ea-b590-6fff5ca3048c_TBRX	N	1000.0000000000	1000.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_1996aee8-68e6-11ea-b590-6fff5ca3048c_FCA0X5 | 18 DEC 20 | P | A | 5.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | FCA0X5 | 18 DEC 20 | P | A | 5.0000000000 | XDMI | Borsa Italiana IDEM	FCA0X5	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0485000000		EQ_SSVOL | EUR | Equities | Options | Call | SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000 | XDMI | Borsa Italiana IDEM_c980938c-629c-11ea-b360-e4afb098eae1_TBRX	N	2.0000000000	2.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_c980938c-629c-11ea-b360-e4afb098eae1_SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Call | SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000 | XDMI | Borsa Italiana IDEM	SPM0I1.90	Equities	Options	Call	XDMI						INTESA SANPAOLO SPA - MILANO	
-0.0562501855		VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 21 - 5609 | 25 MAR 21 | C | E | 65.8220420000 | XXXX | Internal_23e55ff2-73f4-11ea-8b40-9f5ca9b415b9_TBRX	N	8144.4203165256	8230.5778432094			VOL_FVO_PRIMARIO_TBRX	86.1575266838	EUR	30200831	TBRX		O_23e55ff2-73f4-11ea-8b40-9f5ca9b415b9_0_EUR_BANK C 65.822 21 - 5609 | 25 MAR 21 | C | E | 65.8220420000_TBRX	VOL_FVO_PRIMARIO	20200831	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 21 - 5609 | 25 MAR 21 | C | E | 65.8220420000 | XXXX | Internal	0_EUR_BANK C 65.822 21 - 5609	Equities	Options	Call	XXXX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		STRATEGIC | USD | Equities | Options | Call | XOM Jan1 80.0 C | 15 JAN 21 | C | A | 80.0000000000 | OPRA | Reuters Elektron_8b4d45bc-da2d-11e9-9760-8a207b9aee4f_TBRX	N	0.0000000000	500.0000000000			STRATEGIC_TBRX	500.0000000000	USD	30200831	TBRX		O_8b4d45bc-da2d-11e9-9760-8a207b9aee4f_XOM Jan1 80.0 C | 15 JAN 21 | C | A | 80.0000000000_TBRX	STRATEGIC	20200831	STRATEGIC | USD | Equities | Options | Call | XOM Jan1 80.0 C | 15 JAN 21 | C | A | 80.0000000000 | OPRA | Reuters Elektron	XOM Jan1 80.0 C	Equities	Options	Call	OPRA						INTESA SANPAOLO SPA - MILANO	
-0.0712200000		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06467 | SEDX | BIT SEDEX_b3a70096-90e6-11ea-b430-b3e2b66d25c3_TBRX	N	-50000.0000000000	991000.0000000000			EQ_SSVOL_TBRX	1041000.0000000000	EUR	30200831	TBRX		L_S_b3a70096-90e6-11ea-b430-b3e2b66d25c3_I06467_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06467 | SEDX | BIT SEDEX	I06467	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DISH NETWORK A | XNAS | Reuters Elektron_5b0b8e5a-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	1273.0000000000			RELATIVE09_TBRX	1273.0000000000	USD	30200831	TBRX		L_S_5b0b8e5a-1f2e-11e9-a2d0-b3645e528b7a_DISH NETWORK A_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DISH NETWORK A | XNAS | Reuters Elektron	DISH NETWORK A	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0266206442		FONDI_SPAC | EUR | Equities | Rights | Warrants | WSCF | XAIM | BIT MTA_4b8f91e4-01f3-11ea-ade0-0187e19062a0_TBRX	N	168958.0000000000	292958.0000000000			FONDI_SPAC_TBRX	124000.0000000000	EUR	30200831	TBRX		L_S_4b8f91e4-01f3-11ea-ade0-0187e19062a0_WSCF_TBRX	FONDI_SPAC	20200831	FONDI_SPAC | EUR | Equities | Rights | Warrants | WSCF | XAIM | BIT MTA	WSCF	Equities	Rights	Warrants	XAIM						INTESA SANPAOLO SPA - MILANO	
175.7501691365		EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202112 P 3100 | 17 DEC 21 | P | E | 3100.0000000000 | XEUR | Eurex NTA_f447cf46-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	500.0000000000	500.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_f447cf46-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 P 3100 | 17 DEC 21 | P | E | 3100.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202112 P 3100 | 17 DEC 21 | P | E | 3100.0000000000 | XEUR | Eurex NTA	OESX 202112 P 3100	Equities	Options	Put	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CINTAS ORD | XNAS | Reuters Elektron_5afdb7a8-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	183.0000000000			RELATIVE09_TBRX	183.0000000000	USD	30200831	TBRX		L_S_5afdb7a8-1f2e-11e9-a2d0-b3645e528b7a_CINTAS ORD_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CINTAS ORD | XNAS | Reuters Elektron	CINTAS ORD	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
10.0000000000		FONDI_SPAC | USD | Equities | Equities | Units | BRLIU | ARCX | Reuters Elektron_d6836c2a-b536-11ea-91a4-bbbbb8cb4493_TBRX	N	15000.0000000000	15000.0000000000			FONDI_SPAC_TBRX	0.0000000000	USD	30200831	TBRX		L_S_d6836c2a-b536-11ea-91a4-bbbbb8cb4493_BRLIU_TBRX	FONDI_SPAC	20200831	FONDI_SPAC | USD | Equities | Equities | Units | BRLIU | ARCX | Reuters Elektron	BRLIU	Equities	Equities	Units	ARCX						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EQ_SSVOL | EUR | Equities | Options | Put | ROY 202312 P 22 | 15 DEC 23 | P | A | 22.0000000000 | XEUR | Eurex NTA_fff823a4-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	1500.0000000000			EQ_SSVOL_TBRX	1500.0000000000	EUR	30200831	TBRX		O_fff823a4-1f30-11e9-a2d0-b3645e528b7a_ROY 202312 P 22 | 15 DEC 23 | P | A | 22.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | ROY 202312 P 22 | 15 DEC 23 | P | A | 22.0000000000 | XEUR | Eurex NTA	ROY 202312 P 22	Equities	Options	Put	XEUR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CSFL | XNAS | Reuters Elektron_d7be1c21-434b-11ea-ba6b-bffbb95b5697_TBRX	N	0.0000000000	1079.0000000000			RELATIVE09_TBRX	1079.0000000000	USD	30200831	TBRX		L_S_d7be1c21-434b-11ea-ba6b-bffbb95b5697_CSFL_TBRX	RELATIVE09	20200831	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CSFL | XNAS | Reuters Elektron	CSFL	Equities	Equities	Common/Ordinary shares	XNAS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | DLG NF | XETR | Xetra T7_e343bd90-1f2b-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	1500.0000000000			SYST_VOL_TBRX	1500.0000000000	EUR	30200831	TBRX		L_S_e343bd90-1f2b-11e9-a2d0-b3645e528b7a_DLG NF_TBRX	SYST_VOL	20200831	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | DLG NF | XETR | Xetra T7	DLG NF	Equities	Equities	Common/Ordinary shares	XETR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		BT | EUR | Equities | Equities | Common/Ordinary shares | HENKEL | XETR | Xetra T7_ef9df2d2-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	4000.0000000000			BT_TBRX	4000.0000000000	EUR	30200831	TBRX		L_S_ef9df2d2-1f2a-11e9-a2d0-b3645e528b7a_HENKEL_TBRX	BT	20200831	BT | EUR | Equities | Equities | Common/Ordinary shares | HENKEL | XETR | Xetra T7	HENKEL	Equities	Equities	Common/Ordinary shares	XETR						INTESA SANPAOLO SPA - MILANO	
0.0000000000		LONG_ONLY | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Reuters Elektron_5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	20000.0000000000			LONG_ONLY_TBRX	20000.0000000000	USD	30200831	TBRX		L_S_5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a_SPDR FINANCL SEL_TBRX	LONG_ONLY	20200831	LONG_ONLY | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Reuters Elektron	SPDR FINANCL SEL	Equities	Collective investment vehicles	ETF	ARCX						INTESA SANPAOLO SPA - MILANO	
71.7312461938		EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESU 202212 C 250 | 16 DEC 22 | C | E | 250.0000000000 | XEUR | Eurex NTA_faa5f674-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	1000.0000000000	1000.0000000000			EQ-INDEXVOL2_TBRX	0.0000000000	EUR	30200831	TBRX		O_faa5f674-1f30-11e9-a2d0-b3645e528b7a_OESU 202212 C 250 | 16 DEC 22 | C | E | 250.0000000000_TBRX	EQ-INDEXVOL2	20200831	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESU 202212 C 250 | 16 DEC 22 | C | E | 250.0000000000 | XEUR | Eurex NTA	OESU 202212 C 250	Equities	Options	Call	XEUR						INTESA SANPAOLO SPA - MILANO	
0.2736321981		EQ_SSVOL | EUR | Equities | Options | Put | ENEL0U5 | 18 SEP 20 | P | A | 5.0000000000 | XDMI | Borsa Italiana IDEM_88d7c632-ddc9-11e9-9eb0-e7766f5ef7bc_TBRX	N	6010.0000000000	6010.0000000000			EQ_SSVOL_TBRX	0.0000000000	EUR	30200831	TBRX		O_88d7c632-ddc9-11e9-9eb0-e7766f5ef7bc_ENEL0U5 | 18 SEP 20 | P | A | 5.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | ENEL0U5 | 18 SEP 20 | P | A | 5.0000000000 | XDMI | Borsa Italiana IDEM	ENEL0U5	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0000000000		EQ_SSVOL | EUR | Equities | Options | Put | ENI1R10 | 18 JUN 21 | P | A | 10.0000000000 | XDMI | Borsa Italiana IDEM_4dbee312-1f30-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	192.0000000000			EQ_SSVOL_TBRX	192.0000000000	EUR	30200831	TBRX		O_4dbee312-1f30-11e9-a2d0-b3645e528b7a_ENI1R10 | 18 JUN 21 | P | A | 10.0000000000_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Options | Put | ENI1R10 | 18 JUN 21 | P | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	ENI1R10	Equities	Options	Put	XDMI						INTESA SANPAOLO SPA - MILANO	
0.0000000000		ETF_DIR | CHF | Equities | Equities | Common/Ordinary shares | DKSH N | XSWX | Reuters Elektron_5a7c75ee-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	0.0000000000	15000.0000000000			ETF_DIR_TBRX	15000.0000000000	CHF	30200831	TBRX		L_S_5a7c75ee-1f2e-11e9-a2d0-b3645e528b7a_DKSH N_TBRX	ETF_DIR	20200831	ETF_DIR | CHF | Equities | Equities | Common/Ordinary shares | DKSH N | XSWX | Reuters Elektron	DKSH N	Equities	Equities	Common/Ordinary shares	XSWX						INTESA SANPAOLO SPA - MILANO	
61.3427500000		DM2 | USD | Equities | Equities | Common/Ordinary shares | NEWMONT MINING | XNYS | Reuters Elektron_5ac5c352-1f2e-11e9-a2d0-b3645e528b7a_TBRX	N	20000.0000000000	40000.0000000000			DM2_TBRX	20000.0000000000	USD	30200831	TBRX		L_S_5ac5c352-1f2e-11e9-a2d0-b3645e528b7a_NEWMONT MINING_TBRX	DM2	20200831	DM2 | USD | Equities | Equities | Common/Ordinary shares | NEWMONT MINING | XNYS | Reuters Elektron	NEWMONT MINING	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
0.0000000000		SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | AMER EAGLE OUTF | XNYS | Reuters Elektron_24ffac4c-514c-11e9-b8d0-ec23cf8de3db_TBRX	N	0.0000000000	5250.0000000000			SYST_VOL_TBRX	5250.0000000000	USD	30200831	TBRX		L_S_24ffac4c-514c-11e9-b8d0-ec23cf8de3db_AMER EAGLE OUTF_TBRX	SYST_VOL	20200831	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | AMER EAGLE OUTF | XNYS | Reuters Elektron	AMER EAGLE OUTF	Equities	Equities	Common/Ordinary shares	XNYS						INTESA SANPAOLO SPA - MILANO	
45.8958167682		MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Euronext Optiq_ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	30033.0000000000	50172.0000000000			MTAINT_TBRX	20139.0000000000	EUR	30200831	TBRX		L_S_ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a_INBEV_TBRX	MTAINT	20200831	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Euronext Optiq	INBEV	Equities	Equities	Common/Ordinary shares	XBRU						INTESA SANPAOLO SPA - MILANO	
6.6056277333		LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | CNHI | MTAA | BIT MTA_efa48962-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	30000.0000000000	30000.0000000000			LONG_ONLY_TBRX	0.0000000000	EUR	30200831	TBRX		L_S_efa48962-1f2a-11e9-a2d0-b3645e528b7a_CNHI_TBRX	LONG_ONLY	20200831	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | CNHI | MTAA | BIT MTA	CNHI	Equities	Equities	Common/Ordinary shares	MTAA						INTESA SANPAOLO SPA - MILANO	
218.4000000000		EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | ALLIANZ | XETR | Xetra T7_efa1c998-1f2a-11e9-a2d0-b3645e528b7a_TBRX	N	-30800.0000000000	0.0000000000			EQSSVOLOTC_TBRX	30800.0000000000	EUR	30200831	TBRX		L_S_efa1c998-1f2a-11e9-a2d0-b3645e528b7a_ALLIANZ_TBRX	EQSSVOLOTC	20200831	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | ALLIANZ | XETR | Xetra T7	ALLIANZ	Equities	Equities	Common/Ordinary shares	XETR						INTESA SANPAOLO SPA - MILANO	
0.0586317322		EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06381 | SEDX | BIT SEDEX_b3eb157e-90e6-11ea-b430-b3e2b66d25c3_TBRX	N	-687000.0000000000	297000.0000000000			EQ_SSVOL_TBRX	984000.0000000000	EUR	30200831	TBRX		L_S_b3eb157e-90e6-11ea-b430-b3e2b66d25c3_I06381_TBRX	EQ_SSVOL	20200831	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06381 | SEDX | BIT SEDEX	I06381	Equities	Rights	Warrants Call	SEDX						INTESA SANPAOLO SPA - MILANO	
