Bof_20200828
ACCRUAL_END_DATE	ACCRUAL_START_DATE	ACCRUALSTART_MATURITY_DAYS	ANNUALIZED_COUPON	CAP_STRIKE_NET	CASHFLOW_NUMBER	CASHFLOW_WDAYS	CURRENCY	DELIVERY_END_DATE	DELIVERY_START_DATE	EFFECTIVE_DATE	F_ISCALL	F_ISESTIMATED	F_ISKNOWN	F_ISPAYER	F_LEG_ISVARIABLE	FIXING_DATE	FIXING_END_DATE	FIXING_REF_VALUE	FIXING_START_DATE	H_FIXVALUE	FIXING_VALUE	FLOOR_STRIKE_NET	INSTRUMENTID_FE	INTEREST	LEG	MTYPE	OUTSTANDING	PHASE	PORTFOLIOID_FE	PREMIUM	PREMIUM_DISC	RATE	REDEMPTION	REDEMPTION_PRICE	REF_DATE	SPREAD	STRIKE_NET	COMMENT	POSITION_CASHFLOW_ID	TBRICKS_INSTRUMENT_ID
2020-08-28	2020-08-28				adfa1c70-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									PUBL SVC ENTER	-7.806019		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | PUBL SVC ENTER	5b2418da-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf81952-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Apollo Global Management	-0.7344120000000004		FINANCING			EPSILON						2020-08-28				EPSILON | Apollo Global Management	058df706-1cf0-11ea-460e-8c12ac19b09b
2020-08-28	2020-08-28				ae0019ea-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									STXE 600 FD&BV P	375.4925851225853		DEPOSIT_OR_WITHDRAWAL			SYST_VOL						2020-08-28				SYST_VOL | STXE 600 FD&BV P	7d1799ee-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				ae00162a-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									DOMINON ENRG INC	-3093.4934430000008		FINANCING			QUANTO						2020-08-28				QUANTO | DOMINON ENRG INC	5aad8a94-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf411fe-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									FIB0I | SEP 20	52637.12935622272		DEPOSIT_OR_WITHDRAWAL			TED-EQUITY-2						2020-08-28				TED-EQUITY-2 | FIB0I | SEP 20	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc
2020-08-28	2020-08-28				adfe1154-e954-11ea-a590-49499a438f10		CHF			2020-08-28				N									LOGITECH	6.469351000000001		FINANCING			SYST_VOL						2020-08-28				SYST_VOL | LOGITECH	5b1fe85a-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				ae0011ca-e954-11ea-a590-49499a438f10		GBP			2020-08-28				N									BURBERRY GRP	113.122115		FINANCING			TEAM_STRAT						2020-08-28				TEAM_STRAT | BURBERRY GRP	5a5b248e-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfe6c94-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									NBA	12635.2		DIVIDEND			EQ1-CASH						2020-08-28				EQ1-CASH | NBA	efa08af6-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf46dde-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									SAE	3.4547600000000025		FINANCING			BT						2020-08-28				BT | SAE	e356ea78-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfa6ef0-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									US Food	-5.768294999999998		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | US Food	38eac222-856d-11ea-b7e8-9b0947f592a0
2020-08-28	2020-08-28				adf4683e-e954-11ea-a590-49499a438f10		GBP			2020-08-28				N									HSBC HOLDINGS	305.52593900000005		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | HSBC HOLDINGS	6e47d260-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf86952-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									CIENA CORPRATION USD	-10.154457999999993		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | CIENA CORPRATION USD	5ab1034a-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf4651e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									ENGIE	-10.911093999999995		FINANCING			BT						2020-08-28				BT | ENGIE	efa315d2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfc6796-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									LENDINGTREE ORD	6.588219		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | LENDINGTREE ORD	5a6ebc06-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf4601e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ENGIE	6347.6926959999955		FINANCING			EQ_SSVOL						2020-08-28				EQ_SSVOL | ENGIE	efa315d2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfa61d0-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									Great Western Bancorp	8.47518899999999		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Great Western Bancorp	4c98e74f-736d-11ea-d4f3-a8fc5d799395
2020-08-28	2020-08-28				adfa7c10-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									AMEREN CORP	4.311579000000005		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | AMEREN CORP	5ac936c2-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf47d7e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									TIT	12220		DIVIDEND			BASKETRADING						2020-08-28				BASKETRADING | TIT	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf47e1e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									TIT	-614.0649109999999		FINANCING			BASKETRADING						2020-08-28				BASKETRADING | TIT	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf67e1c-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									UCG	44187.25		DEPOSIT_OR_WITHDRAWAL			DIRGENERALE						2020-08-28				DIRGENERALE | UCG	efa29670-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfc7876-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									HILTON WLDWD HLD	50.30427500000004		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | HILTON WLDWD HLD	5ad3a0c6-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfe79b4-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									PERNOD	-415.87010299999946		FINANCING			DISPERSION						2020-08-28				DISPERSION | PERNOD	6e45b14c-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfe7a54-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									PERNOD	-42959.99999999999		DEPOSIT_OR_WITHDRAWAL			DISPERSION						2020-08-28				DISPERSION | PERNOD	6e45b14c-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf5777f-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									FESX 202009 | SEP 20	-487781.5611800165		DEPOSIT_OR_WITHDRAWAL			TED-EQUITY-2						2020-08-28				TED-EQUITY-2 | FESX 202009 | SEP 20	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf670fc-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									RACE	-1833.709947000001		FINANCING			BASKETRADING						2020-08-28				BASKETRADING | RACE	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adff7275-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									ALIBABA GRP ADR	-2064.8429870000014		FINANCING			LONG_ONLY						2020-08-28				LONG_ONLY | ALIBABA GRP ADR	5abab1f6-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf64fdc-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									BAY	321392.7581795467		DEPOSIT_OR_WITHDRAWAL			EQ_SSVOL						2020-08-28				EQ_SSVOL | BAY	efa18f50-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfa4f10-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									ESPERION THERAPEUTICS INC	3.3062840000000002		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | ESPERION THERAPEUTICS INC	5a40314c-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf84ab2-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									AMD USD	2.916406999999994		FINANCING			EQ-TLX						2020-08-28				EQ-TLX | AMD USD	5af14784-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf64b7c-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									DEUTSCHE BANK	1305.330996999999		FINANCING			DIRGENERALE						2020-08-28				DIRGENERALE | DEUTSCHE BANK	efa3973c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf845b2-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									NETFLIX USD	-14.450642999999987		FINANCING			BT						2020-08-28				BT | NETFLIX USD	5a8fc5ae-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				ae0045aa-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									ISG	-21.936126000000016		FINANCING			EQ1-CASH						2020-08-28				EQ1-CASH | ISG	ef9f0d34-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf4471e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									FESX 202009 | SEP 20	776.224433		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | FESX 202009 | SEP 20	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfe4714-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									XLRE	589.149778		FINANCING			TEAM_STRAT						2020-08-28				TEAM_STRAT | XLRE	62072469-ce63-11e9-d3f0-a20403996386
2020-08-28	2020-08-28				ae00432a-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									MZB	-21.60862499999998		FINANCING			EQ1-CASH						2020-08-28				EQ1-CASH | MZB	ef9f5f78-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf84292-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									SPROUTS FARMERS	7.127573999999994		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | SPROUTS FARMERS	258661ba-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfe5e34-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ACAITA	0.7135039999999999		FINANCING			FONDI_SPAC						2020-08-28				FONDI_SPAC | ACAITA	5be51762-1b2f-11ea-bc50-d217a4b86bbf
2020-08-28	2020-08-28				adf85912-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ENDESA	7905		DIVIDEND			EQ_MNGT						2020-08-28				EQ_MNGT | ENDESA	343e1bbc-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfdac96-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									ORACLE CORP USD	64.02195399999981		FINANCING			LONG_ONLY						2020-08-28				LONG_ONLY | ORACLE CORP USD	5a96421c-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf3c79e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									AZM	13588		DIVIDEND			BASKETRADING						2020-08-28				BASKETRADING | AZM	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf3c01e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									TRN	-1598.4829790052172		DEPOSIT_OR_WITHDRAWAL			EQ_SSVOL						2020-08-28				EQ_SSVOL | TRN	efa1a24c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf9dc74-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									SHERWIN-WILLIAMS	-17.298746		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | SHERWIN-WILLIAMS	5a8f3274-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf3debe-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ESTX AU&PT PR	10190.40875146119		DEPOSIT_OR_WITHDRAWAL			SYST_VOL						2020-08-28				SYST_VOL | ESTX AU&PT PR	7d17db3e-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf52c38-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									XETRA DAX PF	253400.00042499974		DEPOSIT_OR_WITHDRAWAL			TED-EQUITY-2						2020-08-28				TED-EQUITY-2 | XETRA DAX PF	7d11861c-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf92d74-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									FESB 202009 | SEP 20	-207955		DEPOSIT_OR_WITHDRAWAL			SCALPING						2020-08-28				SCALPING | FESB 202009 | SEP 20	4997fdf0-254c-11ea-af50-2dba816f6810
2020-08-28	2020-08-28				adf52eb8-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									GRANDVISION	1.0138339999999995		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | GRANDVISION	6e4af0bc-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf92eb4-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									FESB 202009 | SEP 20	-114.74209999999998		FINANCING			VOLA_STRAT						2020-08-28				VOLA_STRAT | FESB 202009 | SEP 20	4997fdf0-254c-11ea-af50-2dba816f6810
2020-08-28	2020-08-28				adfd2870-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									INVSC QQQ S1	-72.55357399999998		FINANCING			BT						2020-08-28				BT | INVSC QQQ S1	252155ea-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf92b94-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									FESB 202009 | SEP 20	-3.873930999999999		FINANCING			STRATEGIC						2020-08-28				STRATEGIC | FESB 202009 | SEP 20	4997fdf0-254c-11ea-af50-2dba816f6810
2020-08-28	2020-08-28				adff2472-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									SES	-7.821261999999999		FINANCING			SYST_VOL						2020-08-28				SYST_VOL | SES	6e47ff06-1f2b-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfa2257-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									BRUNSWICK CORP	-7.248176000000009		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | BRUNSWICK CORP	25028458-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfc3cd1-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									Lamb Weston	2.2403719999999994		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Lamb Weston	d855d438-7177-11e9-b410-fd402fbdbf95
2020-08-28	2020-08-28				adf93f94-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ESTX SD 30 PR	127624.25706654927		DEPOSIT_OR_WITHDRAWAL			VOL_STCK_AA_PR						2020-08-28				VOL_STCK_AA_PR | ESTX SD 30 PR	7d175f42-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf93814-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									FESB 202009 | SEP 20	-207.21803800000012		FINANCING			TEAM_STRAT						2020-08-28				TEAM_STRAT | FESB 202009 | SEP 20	4997fdf0-254c-11ea-af50-2dba816f6810
2020-08-28	2020-08-28				adff39b2-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									ISH S&P GSCI COM	-159.65750599999998		FINANCING			BT						2020-08-28				BT | ISH S&P GSCI COM	24f9c2dc-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf53bd8-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									EXSY	-3.0627079999999807		FINANCING			STRATEGIC						2020-08-28				STRATEGIC | EXSY	efa2b966-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfb3056-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									HELMERICH PAYNE	5.365950000000007		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | HELMERICH PAYNE	5a5f982a-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf531d8-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									LDO	-5326.198492516536		DEPOSIT_OR_WITHDRAWAL			EQ_SSVOL						2020-08-28				EQ_SSVOL | LDO	efa08e84-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfd0930-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Steel Dynamics	-1.3395670000000022		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Steel Dynamics	95565ad2-8387-11e9-9de0-fb7987b2f81e
2020-08-28	2020-08-28				adf504d8-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									NASDAQ 100	-145950		DEPOSIT_OR_WITHDRAWAL			TP-DIREZIONALE						2020-08-28				TP-DIREZIONALE | NASDAQ 100	7d11c492-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfb0536-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Cabot Microelectronics	-11.171192999999999		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Cabot Microelectronics	62db6180-6df9-11ea-7dbc-54dd3fc35788
2020-08-28	2020-08-28				adf90574-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									ING GROEP	3.3397370000000075		FINANCING			LONG_ONLY						2020-08-28				LONG_ONLY | ING GROEP	ef9d401c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf501b8-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									NASDAQ 100	-23130		DEPOSIT_OR_WITHDRAWAL			BT						2020-08-28				BT | NASDAQ 100	7d11c492-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf50258-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									NASDAQ 100	-51.938614		FINANCING			BT						2020-08-28				BT | NASDAQ 100	7d11c492-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfb03f6-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									BJAS WHLSL CLB	-4.985239999999997		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | BJAS WHLSL CLB	2515b4d8-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfb1ed6-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Credit Acceptance Corp	-1.046184000000001		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Credit Acceptance Corp	fcebbbd8-443e-11ea-307b-372274b1d9ae
2020-08-28	2020-08-28				adf71e3a-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									BASF	19635		DIVIDEND			EQSSVOLOTC						2020-08-28				EQSSVOLOTC | BASF	efa3354e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf71f7a-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									BASF	-3		DEPOSIT_OR_WITHDRAWAL			EQSSVOLOTC						2020-08-28				EQSSVOLOTC | BASF	efa3354e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf51978-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									XETRA DAX PF	266.19030800000013		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | XETRA DAX PF	7d11861c-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adf7143a-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									PIRC	-4.291823000000003		FINANCING			BT						2020-08-28				BT | PIRC	ef9c4950-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfb11b6-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									Nextgen Healthcare	4.612216000000001		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Nextgen Healthcare	ae49b5ad-1dba-11ea-96e4-5de3a9d71c8a
2020-08-28	2020-08-28				adf56e78-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									FESX 202009 | SEP 20	227500.51241300002		FINANCING			VOL_STOCK_IDX_PR						2020-08-28				VOL_STOCK_IDX_PR | FESX 202009 | SEP 20	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfb6896-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									NJR	2.1165939999999974		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | NJR	24bb4834-322a-11ea-cbd3-f569ed533d96
2020-08-28	2020-08-28				adf96654-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									PRSPRTY BNCSHRS	-5.046758999999994		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | PRSPRTY BNCSHRS	250f5cb4-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adfb66b6-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									CONSOL EDISON	1.9159289999999987		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | CONSOL EDISON	5a79d29e-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adff66b2-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									TNXT	5.481228999999997		FINANCING			BT						2020-08-28				BT | TNXT	ef9f452e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf960b4-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									O REILLY AUTO	6.450701999999998		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | O REILLY AUTO	5a679ad4-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfd6010-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									SCF	168.5019200000001		FINANCING			BT						2020-08-28				BT | SCF	4b901380-01f3-11ea-ade0-0187e19062a0
2020-08-28	2020-08-28				adff6112-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									DOXEE	2.052533000000001		FINANCING			BT						2020-08-28				BT | DOXEE	e0e7ee42-20ef-11ea-dd87-419378699d92
2020-08-28	2020-08-28				adff6252-e954-11ea-a590-49499a438f10		HKD			2020-08-28				N									HANG SENG C E I	2022.543339		FINANCING			BT						2020-08-28				BT | HANG SENG C E I	7d16fcdc-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	2020-08-28				adffad34-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									NETFLIX USD	256.6322119999999		FINANCING			MTAINT						2020-08-28				MTAINT | NETFLIX USD	5a8fc5ae-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adffae74-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									AHOLD	4974		DIVIDEND			MTAINT						2020-08-28				MTAINT | AHOLD	efa0a5f4-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf9af92-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Burlington Stores Inc	-7.392896000000005		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Burlington Stores Inc	7fca4b79-d947-11e9-f72d-bf6580bf80b2
2020-08-28	2020-08-28				adfda836-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									BAIDU INC ADS	-24.59072300000006		FINANCING			BT						2020-08-28				BT | BAIDU INC ADS	5af35b96-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adffa834-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									UNA	2116		DIVIDEND			MTAINT						2020-08-28				MTAINT | UNA	ef9ee804-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfbaa90-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									PDC Energy Inc	1.8535689999999991		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | PDC Energy Inc	047f6238-d4a5-11e9-4e15-03f99b2ffe89
2020-08-28	2020-08-28				adfdaa16-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									BAIDU INC ADS	-435.7326280000001		FINANCING			LONG_ONLY						2020-08-28				LONG_ONLY | BAIDU INC ADS	5af35b96-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf7abfc-e954-11ea-a590-49499a438f10		CHF			2020-08-28				N									CS GROUP AG	425.83864500000004		FINANCING			DIRGENERALE						2020-08-28				DIRGENERALE | CS GROUP AG	5aa94920-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf7a51c-e954-11ea-a590-49499a438f10		SEK			2020-08-28				N									EQTAB	200.35787299999998		FINANCING			EPSILON						2020-08-28				EPSILON | EQTAB	d7be9152-434b-11ea-ba6b-bffbb95b5697
2020-08-28	2020-08-28				adf5a01e-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									ERG	-3.7087790000000034		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | ERG	efa14f7c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adffa3d4-e954-11ea-a590-49499a438f10		EUR			2020-08-28				N									NESTLE SA	1.869914000000001		FINANCING			MTAINT						2020-08-28				MTAINT | NESTLE SA	5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfbbe90-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									SBA COMMS CORP	-34.06226899999999		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | SBA COMMS CORP	5a4a3e6c-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfdb4b6-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									MONC	-2.144395		FINANCING			STRATEGIC						2020-08-28				STRATEGIC | MONC	ef9f1bda-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf7b05c-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									STARBUCKS USD	-2.1476560000000005		FINANCING			EPSILON						2020-08-28				EPSILON | STARBUCKS USD	5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfbb2b0-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									Armorin	-39.935542000000005		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Armorin	add0dc53-6767-11ea-2e30-ea699f430b9a
2020-08-28	2020-08-28				adff8cb4-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									DANR	-3.8525209999999985		FINANCING			BT						2020-08-28				BT | DANR	efa40e74-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adf58fde-e954-11ea-a590-49499a438f10		EUR			2020-08-28				Y									ENI	-10.846763000000005		FINANCING			ETF_DIR						2020-08-28				ETF_DIR | ENI	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfb8830-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									HEICO CORP	30.04919899999999		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | HEICO CORP	5abe10d0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	2020-08-28				adfb8b50-e954-11ea-a590-49499a438f10		USD			2020-08-28				N									Ollin	5.855573000000001		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | Ollin	84b692b0-ac8a-11e9-9c70-2a4d23278022
2020-08-28	2020-08-28				adf7853c-e954-11ea-a590-49499a438f10		USD			2020-08-28				Y									APPLE USD	-34.286656		FINANCING			RELATIVE09						2020-08-28				RELATIVE09 | APPLE USD	5ae55a96-1f2e-11e9-a2d0-b3645e528b7a
