INSTRUMENTID_FE	REF_DATE	QUANTITYFACTOR	FIID	SSL_FEID	SSL_SNAPSHOT_DATE	COMPONENT_FIID	COMPONENT_INSTRUMENTID_FE
EP3 SX5E OCT21 BDT	20200831	-0.2925490000	L_S_342ada48-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E OCT21 BDT_TBRX	TBRX	30200831	O_84936c92-62b4-11e9-b160-4ad6f9df0bf5_STXE OCT21 CCAP | 26 OCT 21 | C | E | 5469.1680000000_TBRX	STXE OCT21 CCAP | 26 OCT 21 | C | E | 5469.1680000000
EP3 SD3E NOV21 BDT	20200831	-0.5160650000	L_S_342de68e-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 BDT_TBRX	TBRX	30200831	O_7182e7fe-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 C100 BOND | 23 NOV 21 | C | E | 1937.7400000000_TBRX	SD3E NOV21 C100 BOND | 23 NOV 21 | C | E | 1937.7400000000
EP3 SD3E NOV21 BDT	20200831	0.5160650000	L_S_342de68e-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 BDT_TBRX	TBRX	30200831	O_718334fc-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 CATM | 23 NOV 21 | C | E | 1937.7400000000_TBRX	SD3E NOV21 CATM | 23 NOV 21 | C | E | 1937.7400000000
EP3 SD3E NOV21 BDT	20200831	-0.5160650000	L_S_342de68e-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 BDT_TBRX	TBRX	30200831	O_7183fe5a-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 CCAP | 23 NOV 21 | C | E | 2770.9682000000_TBRX	SD3E NOV21 CCAP | 23 NOV 21 | C | E | 2770.9682000000
EP3 SPX DEC21 BDT	20200831	0.9622970000	L_S_342e056a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SPX DEC21 BDT_TBRX	TBRX	30200831	O_7f4378e0-62b4-11e9-b160-4ad6f9df0bf5_SPX DEC21 CALL0 BOND | 23 DEC 21 | C | E | .0000100000_TBRX	SPX DEC21 CALL0 BOND | 23 DEC 21 | C | E | .0000100000
EP3 SPX DEC21 BDT	20200831	0.9622970000	L_S_342e056a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SPX DEC21 BDT_TBRX	TBRX	30200831	O_7f447d8a-62b4-11e9-b160-4ad6f9df0bf5_SPX DEC21 P100 BOND | 23 DEC 21 | P | E | 2078.3600000000_TBRX	SPX DEC21 P100 BOND | 23 DEC 21 | P | E | 2078.3600000000
EP3 SPX DEC21 BDT	20200831	-0.9622970000	L_S_342e056a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SPX DEC21 BDT_TBRX	TBRX	30200831	O_7f44c5ec-62b4-11e9-b160-4ad6f9df0bf5_SPX DEC21 CCAP | 23 DEC 21 | C | E | 3034.4060000000_TBRX	SPX DEC21 CCAP | 23 DEC 21 | C | E | 3034.4060000000
EP3 SD3E OCT24 BDT	20200831	0.4593290000	L_S_342e7072-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E OCT24 BDT_TBRX	TBRX	30200831	O_7da170be-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT24 P100 BOND | 29 OCT 24 | P | E | 2177.0900000000_TBRX	SD3E OCT24 P100 BOND | 29 OCT 24 | P | E | 2177.0900000000
EP3 SD3E OCT24 BDT	20200831	-0.2296645000	L_S_342e7072-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E OCT24 BDT_TBRX	TBRX	30200831	O_7da222d4-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT24 CCAP | 29 OCT 24 | C | E | 3962.3038000000_TBRX	SD3E OCT24 CCAP | 29 OCT 24 | C | E | 3962.3038000000
EP3 SD3E JAN22 BDT	20200831	0.5552630000	L_S_342ecb26-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E JAN22 BDT_TBRX	TBRX	30200831	O_8675afd4-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN22 CALL0 BOND | 26 JAN 22 | C | E | .0001000000_TBRX	SD3E JAN22 CALL0 BOND | 26 JAN 22 | C | E | .0001000000
EP3 SD3E JAN22 BDT	20200831	0.5552630000	L_S_342ecb26-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E JAN22 BDT_TBRX	TBRX	30200831	O_8676b410-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN22 P100 BOND | 26 JAN 22 | P | E | 1800.9500000000_TBRX	SD3E JAN22 P100 BOND | 26 JAN 22 | P | E | 1800.9500000000
EP3 SD3E JAN22 BDT	20200831	-0.5552630000	L_S_342ecb26-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E JAN22 BDT_TBRX	TBRX	30200831	O_86771a54-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN22 PATM | 26 JAN 22 | P | E | 1800.9500000000_TBRX	SD3E JAN22 PATM | 26 JAN 22 | P | E | 1800.9500000000
EP3 SD3E JAN22 BDT	20200831	-0.5552630000	L_S_342ecb26-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E JAN22 BDT_TBRX	TBRX	30200831	O_86777274-62b4-11e9-b160-4ad6f9df0bf5_SD3E JAN22 CCAP | 26 JAN 22 | C | E | 2647.3965000000_TBRX	SD3E JAN22 CCAP | 26 JAN 22 | C | E | 2647.3965000000
EP3 SX5E MAR23 SX5E BDT	20200831	-0.2954460000	L_S_343189ce-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E MAR23 SX5E BDT_TBRX	TBRX	30200831	O_75462b30-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 C100 BOND | 01 MAR 23 | C | E | 3384.7100000000_TBRX	SX5E MAR22 C100 BOND | 01 MAR 23 | C | E | 3384.7100000000
EP3 SX5E MAR23 SX5E BDT	20200831	0.2954460000	L_S_343189ce-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E MAR23 SX5E BDT_TBRX	TBRX	30200831	O_75467a54-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR23 CATM | 01 MAR 23 | C | E | 3384.7100000000_TBRX	SX5E MAR23 CATM | 01 MAR 23 | C | E | 3384.7100000000
EP3 SX5E MAR23 SX5E BDT	20200831	0.2954460000	L_S_343189ce-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E MAR23 SX5E BDT_TBRX	TBRX	30200831	O_7546c8ec-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR23 P90 | 01 MAR 23 | P | E | 3046.2390000000_TBRX	SX5E MAR23 P90 | 01 MAR 23 | P | E | 3046.2390000000
EP3 SXKE SEP20 BDT	20200831	2.6482350000	L_S_3431f198-1f2e-11e9-a2d0-b3645e528b7a_EP3 SXKE SEP20 BDT_TBRX	TBRX	30200831	O_82244e54-62b4-11e9-b160-4ad6f9df0bf5_SXKE SEP20 C0 BOND | 03 SEP 20 | C | E | .0001000000_TBRX	SXKE SEP20 C0 BOND | 03 SEP 20 | C | E | .0001000000
EP3 SXKE SEP20 BDT	20200831	2.6482350000	L_S_3431f198-1f2e-11e9-a2d0-b3645e528b7a_EP3 SXKE SEP20 BDT_TBRX	TBRX	30200831	O_82249f8a-62b4-11e9-b160-4ad6f9df0bf5_SXKE SEP20 P100 BOND | 03 SEP 20 | P | E | 377.6100000000_TBRX	SXKE SEP20 P100 BOND | 03 SEP 20 | P | E | 377.6100000000
EP3 SXKE SEP20 BDT	20200831	-2.6482350000	L_S_3431f198-1f2e-11e9-a2d0-b3645e528b7a_EP3 SXKE SEP20 BDT_TBRX	TBRX	30200831	O_8224f8b8-62b4-11e9-b160-4ad6f9df0bf5_SXKE SEP20 PATM | 03 SEP 20 | P | E | 377.6100000000_TBRX	SXKE SEP20 PATM | 03 SEP 20 | P | E | 377.6100000000
EP3 SXKE SEP20 BDT	20200831	2.6482350000	L_S_3431f198-1f2e-11e9-a2d0-b3645e528b7a_EP3 SXKE SEP20 BDT_TBRX	TBRX	30200831	O_82255eca-62b4-11e9-b160-4ad6f9df0bf5_SXKE SEP20 P90 | 03 SEP 20 | P | E | 339.8500000000_TBRX	SXKE SEP20 P90 | 03 SEP 20 | P | E | 339.8500000000
EP3 DDAXK MAY22 BDT	20200831	-6.8544790000	L_S_34338530-1f2e-11e9-a2d0-b3645e528b7a_EP3 DDAXK MAY22 BDT_TBRX	TBRX	30200831	O_84235dd0-62b4-11e9-b160-4ad6f9df0bf5_DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000_TBRX	DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000
EP3 DDAXK MAY22 BDT	20200831	6.8544790000	L_S_34338530-1f2e-11e9-a2d0-b3645e528b7a_EP3 DDAXK MAY22 BDT_TBRX	TBRX	30200831	O_84238968-62b4-11e9-b160-4ad6f9df0bf5_DDAXK MAY22 CATM | 26 MAY 22 | C | E | 145.8900000000_TBRX	DDAXK MAY22 CATM | 26 MAY 22 | C | E | 145.8900000000
EP3 DDAXK MAY22 BDT	20200831	-6.8544790000	L_S_34338530-1f2e-11e9-a2d0-b3645e528b7a_EP3 DDAXK MAY22 BDT_TBRX	TBRX	30200831	O_8423cd88-62b4-11e9-b160-4ad6f9df0bf5_DDAXK MAY22 CCAP | 26 MAY 22 | C | E | 192.5748000000_TBRX	DDAXK MAY22 CCAP | 26 MAY 22 | C | E | 192.5748000000
EP3 G NOV23 SEMP	20200831	69.1562900000	L_S_34394286-1f2e-11e9-a2d0-b3645e528b7a_EP3 G NOV23 SEMP_TBRX	TBRX	30200831	O_8460d318-62b4-11e9-b160-4ad6f9df0bf5_EP3 G NOV23 CALL0 BOND | 17 NOV 23 | C | E | .0001000000_TBRX	EP3 G NOV23 CALL0 BOND | 17 NOV 23 | C | E | .0001000000
EP3 G NOV23 SEMP	20200831	69.1562900000	L_S_34394286-1f2e-11e9-a2d0-b3645e528b7a_EP3 G NOV23 SEMP_TBRX	TBRX	30200831	O_8461a1bc-62b4-11e9-b160-4ad6f9df0bf5_EP3 G NOV23 PUT100 BOND | 17 NOV 23 | P | E | 14.4600000000_TBRX	EP3 G NOV23 PUT100 BOND | 17 NOV 23 | P | E | 14.4600000000
EP3 SX6E SEP22 BDT	20200831	4.0121970000	L_S_343f41e0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E SEP22 BDT_TBRX	TBRX	30200831	O_833bdfbe-62b4-11e9-b160-4ad6f9df0bf5_SX6E SEP22 C0 BOND | 12 SEP 22 | C | E | .0001000000_TBRX	SX6E SEP22 C0 BOND | 12 SEP 22 | C | E | .0001000000
EP3 SX6E SEP22 BDT	20200831	4.0121970000	L_S_343f41e0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E SEP22 BDT_TBRX	TBRX	30200831	O_833c76d6-62b4-11e9-b160-4ad6f9df0bf5_SX6E SEP22 P100 BOND | 12 SEP 22 | P | E | 249.2400000000_TBRX	SX6E SEP22 P100 BOND | 12 SEP 22 | P | E | 249.2400000000
EP3 SX6E SEP22 BDT	20200831	-4.0121970000	L_S_343f41e0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E SEP22 BDT_TBRX	TBRX	30200831	O_833cc05a-62b4-11e9-b160-4ad6f9df0bf5_SX6E SEP22 PATM | 12 SEP 22 | P | E | 249.2400000000_TBRX	SX6E SEP22 PATM | 12 SEP 22 | P | E | 249.2400000000
EP3 SX6E SEP22 BDT	20200831	4.0121970000	L_S_343f41e0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E SEP22 BDT_TBRX	TBRX	30200831	O_833d02fe-62b4-11e9-b160-4ad6f9df0bf5_SX6E SEP22 P90 PROT | 12 SEP 22 | P | E | 224.3160000000_TBRX	SX6E SEP22 P90 PROT | 12 SEP 22 | P | E | 224.3160000000
EPC SD3E OCT25 BDT	20200831	-0.5282090000	L_S_343fcfca-1f2e-11e9-a2d0-b3645e528b7a_EPC SD3E OCT25 BDT_TBRX	TBRX	30200831	O_88658b66-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT25 C100 BOND | 29 OCT 25 | C | E | 1893.1900000000_TBRX	SD3E OCT25 C100 BOND | 29 OCT 25 | C | E | 1893.1900000000
EPC SD3E OCT25 BDT	20200831	1.0564180000	L_S_343fcfca-1f2e-11e9-a2d0-b3645e528b7a_EPC SD3E OCT25 BDT_TBRX	TBRX	30200831	O_8866d192-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT25 CATM | 29 OCT 25 | C | E | 1893.1900000000_TBRX	SD3E OCT25 CATM | 29 OCT 25 | C | E | 1893.1900000000
EP3 SX5E DEC21 BDT	20200831	0.3017250000	L_S_3440a8fa-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E DEC21 BDT_TBRX	TBRX	30200831	O_7f388598-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 C0 BOND | 23 DEC 21 | C | E | .0001000000_TBRX	SX5E DEC21 C0 BOND | 23 DEC 21 | C | E | .0001000000
EP3 SX5E DEC21 BDT	20200831	0.3017250000	L_S_3440a8fa-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E DEC21 BDT_TBRX	TBRX	30200831	O_7f38d66a-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 P100 BOND | 23 DEC 21 | P | E | 3314.2800000000_TBRX	SX5E DEC21 P100 BOND | 23 DEC 21 | P | E | 3314.2800000000
EP3 SX5E DEC21 BDT	20200831	-0.3017250000	L_S_3440a8fa-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E DEC21 BDT_TBRX	TBRX	30200831	O_7f39408c-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 PATM | 23 DEC 21 | P | E | 3314.2800000000_TBRX	SX5E DEC21 PATM | 23 DEC 21 | P | E | 3314.2800000000
EP3 SX5E DEC21 BDT	20200831	0.3017250000	L_S_3440a8fa-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E DEC21 BDT_TBRX	TBRX	30200831	O_7f398830-62b4-11e9-b160-4ad6f9df0bf5_SX5E DEC21 P90 | 23 DEC 21 | P | E | 2982.8520000000_TBRX	SX5E DEC21 P90 | 23 DEC 21 | P | E | 2982.8520000000
EP SD3E OCT23 VUB	20200831	-0.5283290000	L_S_344387be-1f2e-11e9-a2d0-b3645e528b7a_EP SD3E OCT23 VUB_TBRX	TBRX	30200831	O_712d9fb0-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT23 CALL100 BOND | 23 OCT 23 | C | E | 1892.7600000000_TBRX	SD3E OCT23 CALL100 BOND | 23 OCT 23 | C | E | 1892.7600000000
EP SD3E OCT23 VUB	20200831	0.5758786100	L_S_344387be-1f2e-11e9-a2d0-b3645e528b7a_EP SD3E OCT23 VUB_TBRX	TBRX	30200831	O_712dedee-62b4-11e9-b160-4ad6f9df0bf5_SD3E OCT23 CATM | 23 OCT 23 | C | E | 1892.7600000000_TBRX	SD3E OCT23 CATM | 23 OCT 23 | C | E | 1892.7600000000
EP SD3E MAR26 FID	20200831	-0.5109290000	L_S_4ce5bcc4-e59e-11e9-8320-5149c5b639d8_EP SD3E MAR26 FID_TBRX	TBRX	30200831	O_116a9bf4-e03c-11e9-a220-4100c975c478_SD3E MAR26 C100 BOND | 26 MAR 26 | C | E | 1957.2200000000_TBRX	SD3E MAR26 C100 BOND | 26 MAR 26 | C | E | 1957.2200000000
EP SD3E MAR26 FID	20200831	0.5109290000	L_S_4ce5bcc4-e59e-11e9-8320-5149c5b639d8_EP SD3E MAR26 FID_TBRX	TBRX	30200831	O_116c52b4-e03c-11e9-a220-4100c975c478_SD3E MAR26 CATM | 26 MAR 26 | C | E | 1957.2200000000_TBRX	SD3E MAR26 CATM | 26 MAR 26 | C | E | 1957.2200000000
EP3 SX5E FEB22 PKB	20200831	28.6690700000	L_S_5e01593e-20c6-11e9-ae50-47deb3124dc8_EP3 SX5E FEB22 PKB_TBRX	TBRX	30200831	O_7f31cc30-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 C0 BOND PKB | 14 FEB 22 | C | E | .0000100000_TBRX	SX5E FEB22 C0 BOND PKB | 14 FEB 22 | C | E | .0000100000
EP3 SX5E FEB22 PKB	20200831	28.6690700000	L_S_5e01593e-20c6-11e9-ae50-47deb3124dc8_EP3 SX5E FEB22 PKB_TBRX	TBRX	30200831	O_7f325a92-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 P100 BOND PKB | 14 FEB 22 | P | E | 3488.0800000000_TBRX	SX5E FEB22 P100 BOND PKB | 14 FEB 22 | P | E | 3488.0800000000
EP3 SX5E FEB22 PKB	20200831	-28.6690700000	L_S_5e01593e-20c6-11e9-ae50-47deb3124dc8_EP3 SX5E FEB22 PKB_TBRX	TBRX	30200831	O_7f334f92-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 PATM PKB | 14 FEB 22 | P | E | 3488.0800000000_TBRX	SX5E FEB22 PATM PKB | 14 FEB 22 | P | E | 3488.0800000000
EP3 SX5E FEB22 PKB	20200831	28.6690700000	L_S_5e01593e-20c6-11e9-ae50-47deb3124dc8_EP3 SX5E FEB22 PKB_TBRX	TBRX	30200831	O_7f33b982-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 P95 PKB | 14 FEB 22 | P | E | 3313.6800000000_TBRX	SX5E FEB22 P95 PKB | 14 FEB 22 | P | E | 3313.6800000000
EPC SX6P JUL25 FID	20200831	3.0757870000	L_S_84bde51c-b741-11e9-bf30-69732fa2f55e_EPC SX6P JUL25 FID_TBRX	TBRX	30200831	O_597177f0-b1c1-11e9-85a0-6c935ab61161_EPC SX6P JUL25 P100 BOND | 29 JUL 25 | P | E | 325.1200000000_TBRX	EPC SX6P JUL25 P100 BOND | 29 JUL 25 | P | E | 325.1200000000
EPC SX6P JUL25 FID	20200831	3.0757870000	L_S_84bde51c-b741-11e9-bf30-69732fa2f55e_EPC SX6P JUL25 FID_TBRX	TBRX	30200831	O_5972ae04-b1c1-11e9-85a0-6c935ab61161_EPC SX6P JUL25 CATM | 29 JUL 25 | C | E | 325.1200000000_TBRX	EPC SX6P JUL25 CATM | 29 JUL 25 | C | E | 325.1200000000
I03297	20200831	8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_75474f93-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 CALL0 BOND | 01 MAR 23 | C | E | .0001000000_TBRX	SX7E MAR23 CALL0 BOND | 01 MAR 23 | C | E | .0001000000
I03297	20200831	8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_7547a14a-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 P100 BOND | 01 MAR 23 | P | E | 118.0100000000_TBRX	SX7E MAR23 P100 BOND | 01 MAR 23 | P | E | 118.0100000000
I03297	20200831	-8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_75481379-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 C132 | 01 MAR 23 | C | E | 155.7732000000_TBRX	SX7E MAR23 C132 | 01 MAR 23 | C | E | 155.7732000000
I03297	20200831	-8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_75489b68-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 CNP 6Y CAP | 01 MAR 23 | C | E | 3.5403000000_TBRX	SX7E MAR23 CNP 6Y CAP | 01 MAR 23 | C | E | 3.5403000000
I03297	20200831	-8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_7548dbc8-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 CNP 5Y CAP | 03 MAR 22 | C | E | 3.5403000000_TBRX	SX7E MAR23 CNP 5Y CAP | 03 MAR 22 | C | E | 3.5403000000
EP CED SX5E FEB26 BDT	20200831	0.3057590000	L_S_8a2e6eca-3aa2-11e9-a520-b0115fdb02cb_EP CED SX5E FEB26 BDT_TBRX	TBRX	30200831	O_817e0fbc-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C0 BOND | 18 FEB 26 | C | E | .0001000000_TBRX	EP CED SX5E FEB26 C0 BOND | 18 FEB 26 | C | E | .0001000000
EP CED SX5E FEB26 BDT	20200831	0.3057590000	L_S_8a2e6eca-3aa2-11e9-a520-b0115fdb02cb_EP CED SX5E FEB26 BDT_TBRX	TBRX	30200831	O_817e6f5c-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 P100 BOND | 18 FEB 26 | P | E | 3270.5500000000_TBRX	EP CED SX5E FEB26 P100 BOND | 18 FEB 26 | P | E | 3270.5500000000
EP CED SX5E FEB26 BDT	20200831	0.0131476370	L_S_8a2e6eca-3aa2-11e9-a520-b0115fdb02cb_EP CED SX5E FEB26 BDT_TBRX	TBRX	30200831	O_817f38b0-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C50 3Y | 16 FEB 22 | C | E | 1635.2750000000_TBRX	EP CED SX5E FEB26 C50 3Y | 16 FEB 22 | C | E | 1635.2750000000
EP CED SX5E FEB26 BDT	20200831	0.0131476370	L_S_8a2e6eca-3aa2-11e9-a520-b0115fdb02cb_EP CED SX5E FEB26 BDT_TBRX	TBRX	30200831	O_81846754-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C50 5Y | 16 FEB 24 | C | E | 1635.2750000000_TBRX	EP CED SX5E FEB26 C50 5Y | 16 FEB 24 | C | E | 1635.2750000000
EP CED SX5E FEB26 BDT	20200831	0.0131476370	L_S_8a2e6eca-3aa2-11e9-a520-b0115fdb02cb_EP CED SX5E FEB26 BDT_TBRX	TBRX	30200831	O_81862ee0-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C50 7Y | 18 FEB 26 | C | E | 1635.2750000000_TBRX	EP CED SX5E FEB26 C50 7Y | 18 FEB 26 | C | E | 1635.2750000000
EP SD3E MAY25 SEMP	20200831	-0.5037810000	L_S_96a558da-76d4-11e9-8630-d2c10806ad2d_EP SD3E MAY25 SEMP_TBRX	TBRX	30200831	O_b2524098-7710-11e9-9400-98972329be46_SD3E MAY25 C100 BOND | 06 MAY 25 | C | E | 1984.9900000000_TBRX	SD3E MAY25 C100 BOND | 06 MAY 25 | C | E | 1984.9900000000
EP SD3E MAY25 SEMP	20200831	0.5440834800	L_S_96a558da-76d4-11e9-8630-d2c10806ad2d_EP SD3E MAY25 SEMP_TBRX	TBRX	30200831	O_b252f434-7710-11e9-9400-98972329be46_SD3E MAY25 CATM | 06 MAY 25 | C | E | 1984.9900000000_TBRX	SD3E MAY25 CATM | 06 MAY 25 | C | E | 1984.9900000000
EPC SX5E MAR24 FID	20200831	-0.3029860000	L_S_9cf553e0-522e-11e9-afe0-b874ad24a6c7_EPC SX5E MAR24 FID_TBRX	TBRX	30200831	O_8232a92d-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E MAR24 C100 BOND | 25 MAR 24 | C | E | 3300.4800000000_TBRX	EPC SX5E MAR24 C100 BOND | 25 MAR 24 | C | E | 3300.4800000000
EPC SX5E MAR24 FID	20200831	0.3029860000	L_S_9cf553e0-522e-11e9-afe0-b874ad24a6c7_EPC SX5E MAR24 FID_TBRX	TBRX	30200831	O_82330571-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E MAR24 CATM | 25 MAR 24 | C | E | 3300.4800000000_TBRX	EPC SX5E MAR24 CATM | 25 MAR 24 | C | E | 3300.4800000000
EPC SX5E MAR22 UBI	20200831	0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84eb1596-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 C0 BOND | 23 MAR 22 | C | E | .0001000000_TBRX	SX5E MAR22 C0 BOND | 23 MAR 22 | C | E | .0001000000
EPC SX5E MAR22 UBI	20200831	0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84eb9a84-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 P100 BOND | 23 MAR 22 | P | E | 3351.7100000000_TBRX	SX5E MAR22 P100 BOND | 23 MAR 22 | P | E | 3351.7100000000
EPC SX5E MAR22 UBI	20200831	0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84ecac1c-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 P85 | 23 MAR 22 | P | E | 2848.9535000000_TBRX	SX5E MAR22 P85 | 23 MAR 22 | P | E | 2848.9535000000
EPC SX5E MAR22 UBI	20200831	-0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84ed0d56-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 C140 | 23 MAR 22 | C | E | 4692.3940000000_TBRX	SX5E MAR22 C140 | 23 MAR 22 | C | E | 4692.3940000000
EPC SX5E MAR22 UBI	20200831	-0.2983550000	L_S_a21bca2c-55d3-11e9-9aa0-9e45cc01647a_EPC SX5E MAR22 UBI_TBRX	TBRX	30200831	O_84f22b6a-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR22 CNP 2YCAP | 29 MAR 21 | C | E | 47.2591110000_TBRX	SX5E MAR22 CNP 2YCAP | 29 MAR 21 | C | E | 47.2591110000
EPC SX6E JUL26 BDT	20200831	-3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a384dd76-b353-11e9-b550-9403f430e0d1_SX6E JUL26 C100 BOND | 29 JUL 26 | C | E | 323.2900000000_TBRX	SX6E JUL26 C100 BOND | 29 JUL 26 | C | E | 323.2900000000
EPC SX6E JUL26 BDT	20200831	3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a3859ae0-b353-11e9-b550-9403f430e0d1_SX6E JUL26 CATM | 29 JUL 26 | C | E | 323.2900000000_TBRX	SX6E JUL26 CATM | 29 JUL 26 | C | E | 323.2900000000
EPC SX6E JUL26 BDT	20200831	-3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a38696fc-b353-11e9-b550-9403f430e0d1_SX6E JUL26 PATM | 29 JUL 26 | P | E | 323.2900000000_TBRX	SX6E JUL26 PATM | 29 JUL 26 | P | E | 323.2900000000
EPC SX6E JUL26 BDT	20200831	3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a393e62c-b353-11e9-b550-9403f430e0d1_SX6E JUL26 C2Y FLOOR | 30 JUL 21 | C | E | .0001000000_TBRX	SX6E JUL26 C2Y FLOOR | 30 JUL 21 | C | E | .0001000000
I05387	20200831	0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbef43ee-7710-11e9-9400-98972329be46_SX5E MAY24 C0 BOND | 08 MAY 24 | C | E | .0001000000_TBRX	SX5E MAY24 C0 BOND | 08 MAY 24 | C | E | .0001000000
