VERSION;REFERENCE_DATE;MEASURE_SET;TRADING_SYSTEM;SOURCE;ASSET_CLASS;RISK_FACTOR;MARKET_PARAMETER_TYPE;MEASURE_TYPE;MEASURE_NAME;STRUCTURE_LABEL;ENTITY;PORTFOLIO;TRANSACTION_TYPE;TYPOLOGY;INSTRUMENT;TRADE_ID;MODEL;INSTRUMENT_MATURITY_LABEL;INSTRUMENT_MATURITY_DATE;UNDERLYING_MATURITY_LABEL;UNDERLYING_MATURITY_DATE;STRIKE;UNDERLYING1_FATHER;UNDERLYING1;MATURITY1_LABEL;MATURITY1_DATE;STRIKE1;UNDERLYING2_FATHER;UNDERLYING2;MATURITY2_LABEL;MATURITY2_DATE;STRIKE2;MEASURE_CURRENCY;MEASURE_VALUE;MEASURE_MULTIPLIER;PARAMSET_NAME1;PARAMSET_VALUE1;PARAMSET_NAME2;PARAMSET_VALUE2;PARAMSET_NAME3;PARAMSET_VALUE3;PARAMSET_NAME4;PARAMSET_VALUE4;PARAMSET_NAME5;PARAMSET_VALUE5;PARAMSET_NAME6;PARAMSET_VALUE6;PARAMSET_NAME7;PARAMSET_VALUE7;PARAMSET_NAME8;PARAMSET_VALUE8
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05860;31c4acf6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05860;Mkt;SEDX;Sign;S;InitQty;-1044000.00000000;Qty;-1044000.00000000;DlPrc;0.09011063;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05860;31c4ae68-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05860;Mkt;SEDX;Sign;B;InitQty;1044000.00000000;Qty;1044000.00000000;DlPrc;0.10159195;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05861;31c12662-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;20500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05861;Mkt;SEDX;Sign;S;InitQty;-1117200.00000000;Qty;-1117200.00000000;DlPrc;0.06906055;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05861;31c128f6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;20500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05861;Mkt;SEDX;Sign;B;InitQty;1109200.00000000;Qty;1109200.00000000;DlPrc;0.06803962;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c3208f-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;S;InitQty;-600.00000000;Qty;-600.00000000;DlPrc;0.18500000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c321f6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;B;InitQty;1200.00000000;Qty;1200.00000000;DlPrc;0.18825000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c3237c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;S;InitQty;-600.00000000;Qty;-600.00000000;DlPrc;0.17600000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c3250c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;B;InitQty;600.00000000;Qty;600.00000000;DlPrc;0.18200000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c53a40-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;S;InitQty;-1095550.00000000;Qty;-1095550.00000000;DlPrc;0.14894688;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05862;31c53b76-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05862;Mkt;SEDX;Sign;B;InitQty;937850.00000000;Qty;937850.00000000;DlPrc;0.13988586;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05863;31c19ef8-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05863;Mkt;SEDX;Sign;S;InitQty;-50000.00000000;Qty;-50000.00000000;DlPrc;0.12650000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05863;31c1a0d8-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05863;Mkt;SEDX;Sign;B;InitQty;5000.00000000;Qty;5000.00000000;DlPrc;0.13150000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05863;31c1a2b8-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05863;Mkt;SEDX;Sign;S;InitQty;-750.00000000;Qty;-750.00000000;DlPrc;0.13300000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05863;31c3a554-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05863;Mkt;SEDX;Sign;S;InitQty;-370400.00000000;Qty;-370400.00000000;DlPrc;0.22514606;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I05863;31c3a658-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I05863;Mkt;SEDX;Sign;B;InitQty;324400.00000000;Qty;324400.00000000;DlPrc;0.23773551;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06080;31c599c2-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;JUN 21;18/06/2021;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06080;Mkt;SEDX;Sign;S;InitQty;-386700.00000000;Qty;-386700.00000000;DlPrc;0.20458301;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06080;31c59b2a-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;JUN 21;18/06/2021;;;20000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06080;Mkt;SEDX;Sign;B;InitQty;336700.00000000;Qty;336700.00000000;DlPrc;0.21773389;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06081;31c1b910-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAR 21;19/03/2021;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06081;Mkt;SEDX;Sign;S;InitQty;-29000.00000000;Qty;-29000.00000000;DlPrc;0.13828448;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06081;31c1badc-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAR 21;19/03/2021;;;21000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06081;Mkt;SEDX;Sign;B;InitQty;28500.00000000;Qty;28500.00000000;DlPrc;0.23464912;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06082;31c2db60-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06082;Mkt;SEDX;Sign;S;InitQty;-5400.00000000;Qty;-5400.00000000;DlPrc;0.21675926;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06082;31c2dd0e-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;21500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06082;Mkt;SEDX;Sign;B;InitQty;5400.00000000;Qty;5400.00000000;DlPrc;0.22974074;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06083;31c22da0-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;22000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06083;Mkt;SEDX;Sign;S;InitQty;-489000.00000000;Qty;-489000.00000000;DlPrc;0.20073211;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06083;31c22f1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;22000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06083;Mkt;SEDX;Sign;B;InitQty;489000.00000000;Qty;489000.00000000;DlPrc;0.20425930;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06085;31c0dab8-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;22500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06085;Mkt;SEDX;Sign;S;InitQty;-50800.00000000;Qty;-50800.00000000;DlPrc;0.36383858;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06085;31c0dc5c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;22500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06085;Mkt;SEDX;Sign;B;InitQty;50800.00000000;Qty;50800.00000000;DlPrc;0.37686713;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06353;31c52438-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;15000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06353;Mkt;SEDX;Sign;S;InitQty;-3383000.00000000;Qty;-3383000.00000000;DlPrc;0.02608011;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06353;31c525fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;15000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06353;Mkt;SEDX;Sign;B;InitQty;2738000.00000000;Qty;2738000.00000000;DlPrc;0.02905424;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06354;31c1bf0a-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;14500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06354;Mkt;SEDX;Sign;S;InitQty;-224350.00000000;Qty;-224350.00000000;DlPrc;0.03194439;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06354;31c1c0cc-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 20;18/09/2020;;;14500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06354;Mkt;SEDX;Sign;B;InitQty;214350.00000000;Qty;214350.00000000;DlPrc;0.03016550;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06356;31c35e5a-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;14000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06356;Mkt;SEDX;Sign;S;InitQty;-2000.00000000;Qty;-2000.00000000;DlPrc;0.05600000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06356;31c360bc-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;14000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06356;Mkt;SEDX;Sign;B;InitQty;2000.00000000;Qty;2000.00000000;DlPrc;0.04800000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06360;31c432a8-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;JUN 21;18/06/2021;;;12000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06360;Mkt;SEDX;Sign;S;InitQty;-91000.00000000;Qty;-91000.00000000;DlPrc;0.04319231;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06360;31c4347e-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;JUN 21;18/06/2021;;;12000.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06360;Mkt;SEDX;Sign;B;InitQty;31000.00000000;Qty;31000.00000000;DlPrc;0.05485484;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06361;31c4934c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 21;17/09/2021;;;11500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06361;Mkt;SEDX;Sign;S;InitQty;-201000.00000000;Qty;-201000.00000000;DlPrc;0.04331841;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQ-INDEXVOL2;Equities-Rights-Warrants Put;LISTED;I06361;31c49540-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 21;17/09/2021;;;11500.00000000;;;;;;;;;;;EUR;0;;InstrFthr;I06361;Mkt;SEDX;Sign;B;InitQty;201000.00000000;Qty;201000.00000000;DlPrc;0.04330597;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQIDXVOTC;Equities-Equities-Units;LISTED;ISH MSCI WRLD MIN VOL GER;31fce22e-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;ISH MSCI WRLD MIN VOL GER;Mkt;XETR;Sign;B;InitQty;100000.00000000;Qty;100000.00000000;DlPrc;46.96000000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193041
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;A2A;31a1896a-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;A2A;Mkt;MTAA;Sign;S;InitQty;-500000.00000000;Qty;-500000.00000000;DlPrc;1.67175000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;ACCOR;31a09fe6-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;ACCOR;Mkt;XPAR;Sign;S;InitQty;-23000.00000000;Qty;-23000.00000000;DlPrc;41.99500000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;AIR LIQUIDE;31a21060-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;AIR LIQUIDE;Mkt;XPAR;Sign;S;InitQty;-100000.00000000;Qty;-100000.00000000;DlPrc;125.92500000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;AIRBUS;31a1993c-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;AIRBUS;Mkt;XPAR;Sign;B;InitQty;10000.00000000;Qty;10000.00000000;DlPrc;130.13000000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;ALLIANZ;31a2cb72-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;ALLIANZ;Mkt;XETR;Sign;S;InitQty;-30800.00000000;Qty;-30800.00000000;DlPrc;218.40000000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
2.0;28/08/2020;Ref;TBRX;SSL;Trd;NewDealAm;CREATED;P&L;Frev;;BANCA IMI;EQSSVOLOTC;Equities-Equities-Common/Ordinary shares;LISTED;ASML;31a271fe-e954-11ea-a590-49499a438f10;EQUITY;;;;;;;;;;;;;;;;EUR;0;;InstrFthr;ASML;Mkt;XAMS;Sign;B;InitQty;30000.00000000;Qty;30000.00000000;DlPrc;288.35000000;LstMdfr;U0J4213;Ctp|InsDt|LastEvntDt|SrcCmnt|TrdDt|TrdTm;|28/08/2020|28/08/2020||28/08/2020|193040
