NomePortafoglio;CodiceISIN;UnderlyingName;ContractName;ExpiryDate;ContractKind;Rhoofposition;StrikePrice;NumberofContracts;Deltaofposition;Gammaofposition;Delta1;Multiplier;ContractCurrency;UpDelta1;DownDelta1;Thetaofposition;MarketPriceofContract;TheoreticalValueofContract;ActVol;ActFR;Vegaofposition;Investedofposition;Valueofpositionmarket;Totalresultofpositionmktth;PLDeskoperatore;Totalresultofpositiontheoretical;Feespaidforposition;ExecutionType;CustomKind;TheoreticalModel;Feedcode;PriceMultiplier;InstrumentTag;PositionCurrency;SettlementStyle;PrimaryMarketforContract;Rho1;CompositeTag;Accruedinterestofposition
VOL_STOCK_IDX_PR;;SX5E;STXE OCT21 CCAP;2021-10-26;Call;131.55998;5469.16800;10208;0.30717;0.00232;101.82520;1.00000;EUR;0;0;-7.65270;;0.03614;14.00511;-0.42575;394.62195;;;;368.86791;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84936c92-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1.13385;342ada48-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E AUG23 PUT100 BOND;2023-08-31;Put;4192238.18796;1968.10000;-73424;6812.42996;-2.97286;988415.46352;1.00000;EUR;0;0;950.27056;;664.27081;14.79119;-0.40740;-220001.74700;;;;-48773133.23317;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84deadb0-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-42827.8;ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E AUG23 CALL 140;2023-08-31;Call;5299.07289;2755.34000;73424;11.08682;0.11156;1608.58709;1.00000;EUR;0;0;-72.47893;;0.13040;14.46219;-0.40740;8049.18908;;;;9574.08612;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84e08572-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-42.8074;ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 PATM;2022-03-23;Put;-39320.07014;3351.71000;1229;-64.61481;0.06388;-21419.80999;1.00000;EUR;0;0;-817.46851;;388.45737;18.96526;-0.36185;19769.19274;;;;477500.57439;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84ec22ce-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;404.748;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 CATM;2022-03-23;Call;-25713.33980;3351.71000;-1229;-58.30745;-0.06388;-19328.91920;1.00000;EUR;0;0;164.32636;;245.25913;18.96526;-0.36185;-19769.19274;;;;-301478.06163;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84ecd7aa-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;250.701;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 CNP 2YCAP;2021-03-29;Call;380.22940;47.25911;1229;122.92226;0.00000;40748.72919;1.00000;EUR;0;0;595.60595;;3255.36679;74.31563;-0.36185;0.00000;;;;4001570.43365;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84f22b6a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-3.81283;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 CALL100;2020-09-25;Call;-175.51612;10.92000;-22070;-21184.77692;-1268.09167;-2804.33485;1.00000;EUR;0;0;67.37141;;2.33954;40.60983;-0.39691;-70.49913;;;;-51632.77375;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851b937e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1.75518;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 CALL148;2020-09-25;Call;1.21988;16.16160;22070;121.36645;338.84151;16.06588;1.00000;EUR;0;0;-8.26350;;0.00176;27.70305;-0.39691;12.85068;;;;38.78440;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851bc51a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.0120256;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 PUT ATM;2020-09-25;Put;-9.34597;10.92000;22070;-884.81977;1268.09167;-117.12802;1.00000;EUR;0;0;-69.98375;;0.02537;40.60983;-0.39691;70.49913;;;;559.87425;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851be91e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0.0941538;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 P100 BOND;2022-07-15;Put;69662.43449;89.59000;-46746;756.34806;-11.66827;24222.04659;1.00000;EUR;0;0;180.17484;;29.84516;26.09533;-0.45063;-10638.58137;;;;-1395150.31827;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85812112-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-707.384;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 CATM;2022-07-15;Call;-8573.70566;89.59000;-46746;-167.36012;-11.20974;-5359.70780;1.00000;EUR;0;0;271.17274;;1.80972;26.09533;-0.45063;-10215.96390;;;;-84597.53073;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85813f30-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;82.5494;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 CCAP;2022-07-15;Call;1382.84862;125.42600;46746;24.90623;2.72808;797.62218;1.00000;EUR;0;0;-62.27584;;0.19133;25.27448;-0.45063;2408.02457;;;;8943.94663;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8581867a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-12.9673;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 P90;2022-07-15;Put;59402.72683;80.63100;-46746;676.39105;-13.89122;21661.42333;1.00000;EUR;0;0;412.50527;;23.49963;26.94417;-0.45063;-13071.52214;;;;-1098520.59027;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8581a182-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-604.578;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E JUL22 C100 BOND;2020-09-07;Call;0.00000;128.56000;19361;0.00000;0.00000;0.00000;1.00000;EUR;0;0;0.00000;;0.00000;44.75589;-0.40557;0.00000;;;;0.00000;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8597a6f8-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E JUL22 P100 BOND;2020-09-07;Put;681.88787;128.56000;-19361;387.47749;0.00000;12408.96667;1.00000;EUR;0;0;-137.12137;;64.55769;44.75589;-0.40557;0.00000;;;;-1249876.29192;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8597c372-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-6.81982;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E JUL22 P75;2020-09-07;Put;-511.42511;96.42000;19361;-387.47749;0.00000;-12408.96667;1.00000;EUR;0;0;142.53171;;32.41432;43.92916;-0.40557;0.00000;;;;627560.95870;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85987506-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;5.11496;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JUN24 C100 BOND;2024-06-27;Call;261962.33438;2040.95000;64565;501.34305;2.49761;72739.86385;1.00000;EUR;0;0;-2039.14325;;11.71905;15.46624;-0.38824;227551.70665;;;;756641.10149;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85f4838c-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-2305.76;3427b34a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JUN24 PATM BOND;2024-06-27;Put;4835172.39201;2040.95000;-64565;5930.46165;-2.49761;860450.68061;1.00000;EUR;0;0;-3560.32269;;763.29529;15.46624;-0.38824;-227551.70665;;;;-49282193.12452;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85f4b0c8-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-49642.6;3427b34a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 CATM;2022-01-26;Call;-6300.02900;1800.95000;-4680;-30.88275;-0.25812;-4480.77855;1.00000;EUR;0;0;187.89133;;6.30583;14.12745;-0.43752;-9884.80479;;;;-29509.76307;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8676f416-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;57.9228;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 PATM;2022-01-26;Put;-115244.52485;1800.95000;4680;-437.09290;0.25812;-63417.80944;1.00000;EUR;0;0;-309.80769;;430.10231;14.12745;-0.43752;9884.80479;;;;2012774.09197;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;86771a54-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1166.21;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JAN22 CCAP;2022-01-26;Call;0.42896;2647.39650;4680;0.00172;0.00004;0.25014;1.00000;EUR;0;0;-0.02156;;0.00015;12.06544;-0.43752;1.32947;;;;0.67886;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;86777274-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.00334935;342ecb26-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EPC G JUN21 CALL ATM  IPB;2021-06-29;Call;9707.29395;14.60000;412637;96248.59515;53548.13928;12740.90778;1.00000;EUR;0;0;-690.14532;;0.29371;20.69491;-0.39863;14390.21506;;;;121195.94014;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;83c0bb3a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-94.2598;f84f6d2c-3ab2-11e9-a160-49d8b1726dfb;0
VOL_STOCK_SS_PR;;G;EPC G JUN21 PUT ATM IPB;2021-06-29;Put;-103608.92993;14.60000;1018014;-780559.48151;132108.22377;-103326.56137;1.00000;EUR;0;0;-1916.58490;;2.39024;20.69491;-0.39863;35501.99460;;;;2433292.06171;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;83c0d80e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1048.35;cd408070-c347-11ea-98a0-05bde453237d;0
VOL_STOCK_SS_PR;;G;EPC G JUN21 PUT ATM IPB;2021-06-29;Put;83992.73341;14.60000;-825274;632776.77405;-107096.27856;83763.82547;1.00000;EUR;0;0;1553.71940;;2.39024;20.69491;-0.39863;-28780.43012;;;;-1972598.80586;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;83c0d80e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-849.87;f84f6d2c-3ab2-11e9-a160-49d8b1726dfb;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 CALL0 BOND;2022-05-26;Call;-4462.40696;0.00010;-31627;-30227.87737;0.00000;-47962.57302;1.00000;EUR;0;0;-358.91757;;138.62173;38.37467;-0.44752;0.00000;;;;-4384129.22868;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84231384-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;44.9202;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 C100 BOND;2022-05-26;Call;33428.81094;145.89000;31627;14945.83244;289.53626;23714.55234;1.00000;EUR;0;0;-439.79541;;13.18349;21.80344;-0.44752;23031.54260;;;;416948.44542;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84235dd0-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-326.719;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 CATM;2022-05-26;Call;-32272.96077;145.89000;-31627;-14350.02520;-289.13873;-22769.18499;1.00000;EUR;0;0;364.58407;;12.40470;21.80344;-0.44752;-22975.18544;;;;-392318.02567;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84238968-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;315.061;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 PATM;2022-05-26;Put;-52425.17250;145.89000;31627;-15877.85217;289.13873;-25193.38803;1.00000;EUR;0;0;-800.38191;;20.88770;21.80344;-0.44752;22975.18544;;;;660606.37075;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84239fac-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;539.287;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 CCAP;2022-05-26;Call;7186.43102;192.57480;31627;2766.68957;147.28439;4389.90635;1.00000;EUR;0;0;-149.86216;;1.25274;17.67757;-0.44752;9488.70874;;;;39619.85679;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8423cd88-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-66.977;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;GSUK;DDAXK MAY22 P90;2022-05-26;Put;37175.75699;131.30100;-31627;11512.40095;-254.19224;18266.72659;1.00000;EUR;0;0;758.48548;;13.88987;23.73417;-0.44752;-21986.89880;;;;-439288.93915;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8423fb5a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-384.13;34338530-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G NOV23 CALL0 BOND;2023-11-17;Call;-1033.29129;0.00010;-36584;-36583.67741;0.00000;-4842.76430;1.00000;EUR;0;0;1.20657;;11.47322;35.21430;-0.40149;0.00000;;;;-419732.49026;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8460d318-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;10.4435;34394286-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;STXE OCT21 C100 BOND;2021-10-26;Call;152109.86457;3418.23000;10208;446.16026;0.60692;147902.12688;1.00000;EUR;0;0;-2713.38302;;191.54782;19.00974;-0.42575;140181.92477;;;;1955303.36170;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84916906-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1484.61;342ada48-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;STXE OCT21 P100 BOND;2021-10-26;Put;258768.58527;3418.23000;-10208;574.63096;-0.60692;190490.16444;1.00000;EUR;0;0;6629.42696;;368.91014;19.00974;-0.42575;-140181.92477;;;;-3765802.29845;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8491842c-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-2648.38;342ada48-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;STXE OCT21 C0 BOND;2021-10-26;Call;-4962.90376;0.00010;-10208;-1020.79123;0.00000;-338392.29132;1.00000;EUR;0;0;-4940.64593;;3241.65732;58.97347;-0.42575;0.00000;;;;-33090553.46081;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8492ea56-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;49.8092;342ada48-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;STXE OCT21 P92;2021-10-26;Put;186616.99090;3144.77200;-10208;419.39404;-0.53022;139029.12368;1.00000;EUR;0;0;7279.45520;;255.47892;21.48129;-0.42575;-138394.30448;;;;-2607906.38541;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;8493531a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1916.61;342ada48-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E AUG23 CALL100 BOND;2023-08-31;Call;215285.20442;1968.10000;73424;512.78022;2.97286;74399.28154;1.00000;EUR;0;0;-2142.93240;;9.27828;14.79119;-0.40740;220001.74700;;;;681244.48891;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84de91a4-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1911.45;ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E AUG23 CALL0 BOND;2023-08-31;Call;-182653.30088;0.00001;-73424;-7325.21018;0.00000;-1062814.74506;1.00000;EUR;0;0;-655.32077;;1286.71711;45.73736;-0.40740;0.00000;;;;-94475361.60782;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84df5328-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1845.41;ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E AUG23 CALL ATM;2023-08-31;Call;-176496.87771;1968.10000;-73424;-416.46883;-2.53186;-60425.46267;1.00000;EUR;0;0;1686.21645;;7.27983;14.79119;-0.40740;-186831.94448;;;;-534511.08488;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84e01c18-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1557.44;ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 C0 BOND;2022-03-23;Call;-749.19793;0.00010;-1229;-122.92226;0.00000;-40748.72919;1.00000;EUR;0;0;-594.56506;;3231.77193;55.82152;-0.36185;0.00000;;;;-3972567.09542;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84eb1596-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;7.52371;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 C100 BOND;2022-03-23;Call;26582.01085;3351.71000;1229;60.55660;0.06400;20074.51222;1.00000;EUR;0;0;-225.05275;;259.51994;18.96526;-0.36185;19806.94277;;;;319007.77304;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84eb7de2-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-259.452;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 P100 BOND;2022-03-23;Put;37754.34838;3351.71000;-1229;62.36566;-0.06400;20674.21697;1.00000;EUR;0;0;699.14452;;366.18791;18.96526;-0.36185;-19806.94277;;;;-450126.46021;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84eb9a84-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-388.971;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 P85;2022-03-23;Put;21186.39990;2848.95350;-1229;35.49931;-0.04498;11768.01990;1.00000;EUR;0;0;681.45837;;197.96458;23.11299;-0.36185;-16964.47943;;;;-243342.53050;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84ecac1c-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-219.413;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 C140;2022-03-23;Call;1323.95520;4692.39400;1229;2.47835;0.01044;821.57151;1.00000;EUR;0;0;-29.90707;;4.01223;14.20455;-0.36185;2420.79031;;;;4931.92554;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84ed0d56-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-11.8777;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_IDX_PR;;SX5E;SX5E MAR22 CNP 2YFLOOR;2021-03-29;Call;-44.67840;0.00010;-1229;-122.92226;0.00000;-40748.72919;1.00000;EUR;0;0;-594.83740;;3302.72476;74.31563;-0.36185;0.00000;;;;-4059783.92262;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;84f1f5f0-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0.447515;a21bca2c-55d3-11e9-9aa0-9e45cc01647a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 CALL100 BOND;2020-09-25;Call;175.51586;10.92000;22070;21185.51158;1267.23612;2804.43210;1.00000;EUR;0;0;-67.67386;;2.34000;40.60983;-0.39691;70.45157;;;;51642.79062;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851b03c8-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-1.75518;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 PUT100 BOND;2020-09-25;Put;9.33814;10.92000;-22070;884.08511;-1267.23612;117.03077;1.00000;EUR;0;0;69.91832;;0.02534;40.60983;-0.39691;-70.45157;;;;-559.33718;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851b242a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.094075;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 CALL0 BOND;2020-09-25;Call;-0.00017;0.00001;-22070;-22069.59669;0.00000;-2921.46286;1.00000;EUR;0;0;-0.00000;;13.23749;85.81182;-0.39691;0.00000;;;;-292146.06543;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851b5a76-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;1.69343e-06;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_SS_PR;;G;EP3 G SEPT20 PUT85;2020-09-25;Put;4.21228;9.28200;-22070;390.65251;-413.50888;51.71263;1.00000;EUR;0;0;53.96566;;0.01583;62.94980;-0.39691;-35.63536;;;;-349.31771;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;851c0d40-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-0.0423539;ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 CALL0 BOND;2022-07-15;Call;-1370.45640;0.00010;-46746;-934.92577;0.00000;-29940.99777;1.00000;EUR;0;0;0.29773;;61.04792;57.42373;-0.45063;0.00000;;;;-2853763.52115;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;857feb80-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;13.7966;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 C100 BOND;2022-07-15;Call;9111.56590;89.59000;46746;178.57771;11.66827;5718.95118;1.00000;EUR;0;0;-302.51787;;1.96124;26.09533;-0.45063;10638.58137;;;;91680.69839;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;858103ee-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;-87.8185;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STOCK_IDX_PR;;SX7E;SX7E JUL22 PATM;2022-07-15;Put;-71447.89520;89.59000;46746;-767.56565;11.20974;-24581.28997;1.00000;EUR;0;0;-332.13867;;31.12730;26.09533;-0.45063;10215.96390;;;;1455085.95124;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85815cae-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;725.247;342abc98-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E SEP20 CALL0 BOND;2020-09-07;Call;-0.00053;0.00010;-19361;-387.47749;0.00000;-12408.96667;1.00000;EUR;0;0;188.62417;;64.01418;133.96204;-0.40557;0.00000;;;;-1239353.46315;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85978b5a-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;5.3048e-06;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E JUL22 CATM;2020-09-07;Call;0.00000;128.56000;-19361;0.00000;0.00000;0.00000;1.00000;EUR;0;0;0.00000;;0.00000;44.75589;-0.40557;0.00000;;;;-0.00000;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;859810a2-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
EQ-INDEXVOL2;;SX7E;SX7E JUL22 C130;2020-09-07;Call;0.00000;167.12800;19361;0.00000;0.00000;0.00000;1.00000;EUR;0;0;0.00000;;0.00000;44.75589;-0.40557;0.00000;;;;0.00000;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85984e28-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;0;342ad656-1f2e-11e9-a2d0-b3645e528b7a;0
VOL_STCK_AA_PR;;SD3E;SD3E JUN24 CALL0 BOND;2024-06-27;Call;-270649.93989;0.00010;-64565;-6431.80470;0.00000;-933190.54446;1.00000;EUR;0;0;123.17238;;1236.37189;43.45751;-0.38824;0.00000;;;;-79826404.66918;;;E;;EUROPEAN_ESCROWED_DIVIDEND;Not Available;1.00000;85f2374e-62b4-11e9-b160-4ad6f9df0bf5;EUR;Cash;XXXX;2743.24;3427b34a-1f2e-11e9-a2d0-b3645e528b7a;0
