VERSION;REFERENCE_DATE;STRUCTURE_DATE;MARKET_PARAMETER_SET;TRADING_SYSTEM;SOURCE;ASSET_CLASS;RISK_FACTOR;MARKET_PARAMETER_TYPE;MARKET_PARAMETER_SUBTYPE;MARKET_PARAMETER_CLASSIFICATION;UNDERLYING;UNDERLYING_BREAKDOWN;CURRENCY;CURRENCY_BREAKDOWN;START_DATE;MATURITY_LABEL;MATURITY_DATE;STRIKE;MARKET_PARAMETER_MULT_1;MARKET_PARAMETER_MULT_2;CONVERSION_FACTOR;TIME_FACTOR;MARKET_PARAMETER_VALUE;PARAMSET_NAME1;PARAMSET_VALUE1;PARAMSET_NAME2;PARAMSET_VALUE2;PARAMSET_NAME3;PARAMSET_VALUE3;PARAMSET_NAME4;PARAMSET_VALUE4;PARAMSET_NAME5;PARAMSET_VALUE5;PARAMSET_NAME6;PARAMSET_VALUE6;PARAMSET_NAME7;PARAMSET_VALUE7;PARAMSET_NAME8;PARAMSET_VALUE8;LINEAR_BREAKDOWN_NAME1;LINEAR_BREAKDOWN_VALUE1;LINEAR_BREAKDOWN_NAME2;LINEAR_BREAKDOWN_VALUE2;LINEAR_BREAKDOWN_NAME3;LINEAR_BREAKDOWN_VALUE3;LINEAR_BREAKDOWN_NAME4;LINEAR_BREAKDOWN_VALUE4;LINEAR_BREAKDOWN_NAME5;LINEAR_BREAKDOWN_VALUE5;LINEAR_BREAKDOWN_NAME6;LINEAR_BREAKDOWN_VALUE6;LINEAR_BREAKDOWN_NAME7;LINEAR_BREAKDOWN_VALUE7;LINEAR_BREAKDOWN_NAME8;LINEAR_BREAKDOWN_VALUE8;PORTFOLIO;TRANSACTION_TYPE;TYPOLOGY;INSTRUMENT;TRADE_ID;MODEL;INSTRUMENT_MATURITY_DATE;UNDERLYING_MATURITY_DATE;POSITION_STRIKE
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAMI;;;;;2019-09-20;20/09/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAMI;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BANCO SANTANDER;;;;;2022-06-17;17/06/2022;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BANK OF AMERICA USD;;;;;2020-01-17;17/01/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BANK OF AMERICA USD;;;;;2020-09-18;18/09/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BANK OF AMERICA USD;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BASF;;;;;2019-03-15;15/03/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BASF;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BASF;;;;;2019-09-20;20/09/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BASF;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BASF;;;;;2019-06-21;21/06/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2019-03-15;15/03/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2019-11-15;15/11/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2021-06-18;18/06/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2020-12-18;18/12/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2020-06-19;19/06/2020;;;;;;0.00250000;RefBid;0.00250000;RefAsk;0.00250000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2019-12-20;20/12/2019;;;;;;0.00100000;RefBid;0.00100000;RefAsk;0.00100000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BAY;;;;;2019-06-21;21/06/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BBVA;;;;;2024-06-21;21/06/2024;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;1393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2019-03-15;15/03/2019;;;;;;0.03000000;RefBid;0.03000000;RefAsk;0.03000000;DysTMtrty;-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2022-06-17;17/06/2022;;;;;;0.03250000;RefBid;0.03250000;RefAsk;0.03250000;DysTMtrty;658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2021-12-17;17/12/2021;;;;;;0.06000000;RefBid;0.06000000;RefAsk;0.06000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2021-06-18;18/06/2021;;;;;;0.07000000;RefBid;0.07000000;RefAsk;0.07000000;DysTMtrty;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2020-12-18;18/12/2020;;;;;;0.08000000;RefBid;0.08000000;RefAsk;0.08000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2021-03-19;19/03/2021;;;;;;0.08000000;RefBid;0.08000000;RefAsk;0.08000000;DysTMtrty;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2020-06-19;19/06/2020;;;;;;0.08000000;RefBid;0.08000000;RefAsk;0.08000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2020-03-20;20/03/2020;;;;;;0.11000000;RefBid;0.11000000;RefAsk;0.11000000;DysTMtrty;-161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2019-12-20;20/12/2019;;;;;;0.07000000;RefBid;0.07000000;RefAsk;0.07000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMPS;;;;;2019-06-21;21/06/2019;;;;;;0.03000000;RefBid;0.03000000;RefAsk;0.03000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMW;;;;;2019-03-15;15/03/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMW;;;;;2020-12-18;18/12/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMW;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMW;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BMW;;;;;2019-06-21;21/06/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2021-06-18;18/06/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2020-09-18;18/09/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2020-12-18;18/12/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2021-03-19;19/03/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BNP;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BOUYGUES;;;;;2020-07-17;17/07/2020;;;;;;0.00900000;RefBid;0.00900000;RefAsk;0.00900000;DysTMtrty;-42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BOUYGUES;;;;;2026-12-18;18/12/2026;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;2303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BPE;;;;;2020-03-20;20/03/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BPE;;;;;2020-02-21;21/02/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;BPE;;;;;2021-12-21;21/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CAC 40 INDEX;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2022-12-16;16/12/2022;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2021-06-18;18/06/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2020-12-18;18/12/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2020-03-20;20/03/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CARREFOUR;;;;;2019-09-20;20/09/2019;;;;;;0.01000000;RefBid;0.01000000;RefAsk;0.01000000;DysTMtrty;-343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CHEVRON USD;;;;;2021-01-15;15/01/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CHEVRON USD;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CHEVRON USD;;;;;2019-06-21;21/06/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CITIGROUP USD;;;;;2020-01-17;17/01/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CREDIT AGRICOLE;;;;;2020-05-15;15/05/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CREDIT AGRICOLE;;;;;2020-04-17;17/04/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CREDIT AGRICOLE;;;;;2020-07-17;17/07/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CREDIT AGRICOLE;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;CS GROUP AG;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DAIMLER;;;;;2019-03-15;15/03/2019;;;;;;0.00250000;RefBid;0.00250000;RefAsk;0.00250000;DysTMtrty;-532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DAIMLER;;;;;2022-12-16;16/12/2022;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DAIMLER;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DAIMLER;;;;;2019-12-20;20/12/2019;;;;;;0.00200000;RefBid;0.00200000;RefAsk;0.00200000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DAIMLER;;;;;2019-06-21;21/06/2019;;;;;;0.00100000;RefBid;0.00100000;RefAsk;0.00100000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DANONE;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DEUTSCHE POST;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;DEUTSCHE POST;;;;;2019-09-20;20/09/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2020-05-15;15/05/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2020-04-17;17/04/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2019-05-17;17/05/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2022-06-17;17/06/2022;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2021-12-17;17/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2019-04-18;18/04/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2021-06-18;18/06/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2020-09-18;18/09/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2020-12-18;18/12/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2021-03-19;19/03/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2020-06-19;19/06/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2019-09-20;20/09/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2019-12-20;20/12/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;E.ON;;;;;2019-06-21;21/06/2019;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;ENEL;;;;;2021-12-25;25/12/2021;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;ENGIE;;;;;2020-05-15;15/05/2020;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;-105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;RpMrgn;;;;ENGIE;;;;;2022-12-16;16/12/2022;;;;;;0.00000000;RefBid;0.00000000;RefAsk;0.00000000;DysTMtrty;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
