Bof_20200828
ANALYTICDATE	CURRENCY	POSITIONID_FE	DELTA	GAMMA	LEG	PORTFOLIOID_FE	REF_DATE	RHO	THETA	VEGA	RHO-1	TBRICKS_INSTRUMENT_ID
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06519 | SEDX | BIT SEDEX	-489.43996542469796	-242.4623353397552		EQ_SSVOL	2020-08-28	-114.86107524936536	60.783945117640805	-86.58606492252441	1.1425605681879782	b3c296d0-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06403 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c3a17e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06497 | SEDX | BIT SEDEX	-0.5522562285076836	-4.702223664772919		EQ_SSVOL	2020-08-28	-0.2709708430265623	0.18070815903736306	-0.4706458308909057	0.0026058293502249225	b3c53688-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06395 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c59f9c-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06465 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c67e12-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06372 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c75a30-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06486 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c791a8-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06533 | SEDX | BIT SEDEX	-19.28485295528343	-1.2820511131667653		EQ_SSVOL	2020-08-28	-8.814934233870632	3.002959715279374	-7.689917730084509	0.08617991064809873	b3c85a8e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06451 | SEDX | BIT SEDEX	-123.37518887860614	-25.618701320491763		EQ_SSVOL	2020-08-28	-2.420669490818206	8.578695924439117	-1.1089175087193324	0.024203537082456705	b3c8ac64-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06521 | SEDX | BIT SEDEX	-264.9816382063348	-171.47394148795607		EQ_SSVOL	2020-08-28	-63.78722226647704	40.71277766192338	-57.97893568565834	0.633347848721777	b3c8cadc-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06460 | SEDX | BIT SEDEX	-74.10857914711484	-37.524994570981214		EQ_SSVOL	2020-08-28	-49.61861497895229	7.176232323167753	-28.30989057760474	0.48752893686989657	b3c9c0ea-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06436 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3c9e732-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06489 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3ca87fa-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06498 | SEDX | BIT SEDEX	-6.986786292377273	-42.357680293617435		EQ_SSVOL	2020-08-28	-5.17375046613738	1.4843267892535978	-5.876506902448757	0.0495812728199263	b3ca9cea-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06431 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3cb091e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06471 | SEDX | BIT SEDEX	-909.7833870813733	-140.75013673232957		EQ_SSVOL	2020-08-28	-188.18563019457991	31.00783499115956	-44.98433727699455	1.8805592842472407	b3cbcbce-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06406 | SEDX | BIT SEDEX	-131.65135723360734	-169.22460856673166		EQ_SSVOL	2020-08-28	-2.5860749100233265	7.970080068465791	-1.0404986647774055	0.025857715434241868	b3cc0300-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06464 | SEDX | BIT SEDEX	-428.15190236577905	-468.88688564901906		EQ_SSVOL	2020-08-28	-104.31846102784067	84.17119546460204	-119.9274339950024	1.0343956535910692	b3ccf3aa-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06421 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3cd4954-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06401 | SEDX | BIT SEDEX	-118.77185672345612	-79.9622185551031		EQ_SSVOL	2020-08-28	-28.266886340398226	10.239319997403042	-14.62822250662575	0.28114657390876374	b3cd6218-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06475 | SEDX | BIT SEDEX	-28.438984330892275	-6.112840883983936		EQ_SSVOL	2020-08-28	-10.955854554147939	1.1210338070921644	-2.8891867114613987	0.10926072897232687	b3ceec78-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06509 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3cf33d6-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06388 | SEDX | BIT SEDEX	-34.504902387137584	-57.79025929200577		EQ_SSVOL	2020-08-28	-0.7383451042933588	16.462880852301254	-1.9332050881416392	0.007361107892478459	b3cff082-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06513 | SEDX | BIT SEDEX	-136.8002954294571	-49.17024035498387		EQ_SSVOL	2020-08-28	-2.73048423054636	13.97678615975533	-1.7426538814184542	0.027297793590363998	b3d08f06-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06466 | SEDX | BIT SEDEX	-8.912024223901657	-9.499240247342744		EQ_SSVOL	2020-08-28	-4.005719763248798	1.4412907588515544	-3.6807850571979484	0.03944841196268811	b3d0b3c8-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06455 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3d168e0-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06476 | SEDX | BIT SEDEX	-27.05162064330289	-6.7125937692064825		EQ_SSVOL	2020-08-28	-10.623018847237375	1.192450547535806	-3.0682026855377997	0.1058670669458195	b3d212f4-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06500 | SEDX | BIT SEDEX	-54.42007868047331	-8.593874927970571		EQ_SSVOL	2020-08-28	-23.183627685000623	6.756595176782873	-17.235340320630645	0.22965871299916785	b3d23f0e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06477 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3d4d75a-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06380 | SEDX | BIT SEDEX	-3.8409515321852483	-1.381182994512496		EQ_SSVOL	2020-08-28	-0.9094770381313567	0.7910576512053958	-1.1257830444692032	0.00903575771662446	b3d5347a-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06458 | SEDX | BIT SEDEX	-69.0885073609965	-22.388297229740264		EQ_SSVOL	2020-08-28	-28.59425132554372	5.88515165579917	-15.036977063412113	0.28398949376384763	b3d54bfe-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06408 | SEDX | BIT SEDEX	-93.87828275165081	-165.40793641509515		EQ_SSVOL	2020-08-28	-20.842441206325724	8.314215974006833	-11.871013967085819	0.20782687757181506	b3d56f12-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06384 | SEDX | BIT SEDEX	-4.951361782840711	-2.612588321162692		EQ_SSVOL	2020-08-28	-1.2569550598104051	0.5367323278211878	-0.7667156661004817	0.012416084818411834	b3d6074c-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06522 | SEDX | BIT SEDEX	-442.3218915785979	-170.74303231243275		EQ_SSVOL	2020-08-28	-184.61692921346432	40.00971793035709	-102.19392408358893	1.8324927031804374	b3d6c092-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06422 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3d707aa-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06368 | SEDX | BIT SEDEX	-0.032571690723286216	-0.2559687111972327		EQ_SSVOL	2020-08-28	-0.000714879319787115	0.02245123687885809	-0.004347595165338685	0.000007066830994134632	b3d8ae84-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06404 | SEDX | BIT SEDEX	-304.5308029692602	-227.58089590154293		EQ_SSVOL	2020-08-28	-134.37677088011247	24.980079137881805	-63.89594195321124	1.328530793892613	b3d9a5e6-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06525 | SEDX | BIT SEDEX	-590.4178993217006	-265.4548318738342		EQ_SSVOL	2020-08-28	-383.51610164392457	50.009415358054035	-196.4180673548713	3.782938690150432	b3d9d372-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06484 | SEDX | BIT SEDEX	-68.4808262666094	-8.793092893034466		EQ_SSVOL	2020-08-28	-15.260377336389077	11.865713468287575	-16.868318988098743	0.15202176919082433	b3da3fb0-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06514 | SEDX | BIT SEDEX	-97.63449055703416	-94.13121546551903		EQ_SSVOL	2020-08-28	-2.0151263897270866	24.71416744542445	-2.88338759319761	0.020134201078825242	b3dad880-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06400 | SEDX | BIT SEDEX	-15.83128520265348	-8.825636338481724		EQ_SSVOL	2020-08-28	-3.704017506792568	1.1905189977609256	-1.703175286677415	0.03688021107617345	b3dcac46-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06505 | SEDX | BIT SEDEX	-0.0633232839131991	-0.1947334088189815		EQ_SSVOL	2020-08-28	-0.001389075411691726	0.04517728158104925	-0.008937949135438838	0.000013734036323140297	b3ded534-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06437 | SEDX | BIT SEDEX	-549.844717634385	-932.4149230163071		EQ_SSVOL	2020-08-28	-141.34554530605195	92.70486022999347	-132.81586817806846	1.3881194872960023	b3e087b2-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06397 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3e17fe6-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06398 | SEDX | BIT SEDEX	-35.0215602252501	-18.582683843853307		EQ_SSVOL	2020-08-28	-0.7090007001108846	2.721946166677114	-0.3427308437966415	0.007087897047419745	b3e1f476-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06528 | SEDX | BIT SEDEX	-25.032725633651776	-13.028517410495601		EQ_SSVOL	2020-08-28	-21.876130138752337	2.1456236938223188	-11.264138652412246	0.2141230425660723	b3e293e0-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06433 | SEDX | BIT SEDEX	-460.5788711170049	-290.0704125092986		EQ_SSVOL	2020-08-28	-410.83049739304903	19.882331876690635	-106.15397914004693	4.015301756267546	b3e2dfbc-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06402 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3e32170-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06416 | SEDX | BIT SEDEX	-90.23572558603965	-124.81771805670745		EQ_SSVOL	2020-08-28	-69.09007001623097	5.0671800622144945	-26.802933318306845	0.6851064782504634	b3e69332-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06478 | SEDX | BIT SEDEX	-97.8169511388018	-31.664352570132838		EQ_SSVOL	2020-08-28	-39.745686555331545	5.294603180579608	-13.587607506076099	0.3954764327544247	b3e75f56-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06453 | SEDX | BIT SEDEX	-8.356184777652738	-13.57300350120134		EQ_SSVOL	2020-08-28	-0.1757217457491578	3.755512544858686	-0.43261598360269016	0.001754312685164905	b3e894ca-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06512 | SEDX | BIT SEDEX	-82.16560085989902	-9.079275465477792		EQ_SSVOL	2020-08-28	-1.5684625925356246	2.791484111511089	-0.38769452793927284	0.015684503457791266	b3e99c08-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06468 | SEDX | BIT SEDEX	-4056.5290882548093	-13.777654991686818		EQ_SSVOL	2020-08-28	-71.64366990090944	-1.206028687290683	-0.4441997524255894	0.7165135216073112	b3ea7218-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06369 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3ead05a-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06381 | SEDX | BIT SEDEX	-2228.891093573545	-878.249773855824		EQ_SSVOL	2020-08-28	-532.7779333472713	491.7380891352445	-700.1607891257112	5.289605729796333	b3eb157e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06377 | SEDX | BIT SEDEX	-386.85005207039757	-367.575567365043		EQ_SSVOL	2020-08-28	-289.0552548350578	30.88797127545617	-122.61247100730013	2.75538634954553	b3eb5f84-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06454 | SEDX | BIT SEDEX	-10.369548660271903	-32.185328299365196		EQ_SSVOL	2020-08-28	-0.2218148220473282	7.4392356740341725	-0.906806445197445	0.002211037213584177	b3ecbe92-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06492 | SEDX | BIT SEDEX	-118.77606689807352	-830.6299121523737		EQ_SSVOL	2020-08-28	-30.61417458085522	37.303801397694286	-53.774212631222106	0.300916915793556	b3eda096-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06470 | SEDX | BIT SEDEX	-146.96949977322794	-42.131363552144784		EQ_SSVOL	2020-08-28	-2.9197121141133486	8.483819906135272	-1.1048707697252311	0.029192757910490034	b3edfe60-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06523 | SEDX | BIT SEDEX	-45.273318333256725	-20.89936036231788		EQ_SSVOL	2020-08-28	-19.321795507527508	4.686230785664502	-11.963501557300015	0.19145829741825438	b3eee7ee-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06511 | SEDX | BIT SEDEX	-30.205275526217164	-11.229674843939499		EQ_SSVOL	2020-08-28	-22.07629405410083	2.932371303486781	-11.742205537372103	0.2107467240558547	b3ef293e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06520 | SEDX | BIT SEDEX	-220.72096509169927	-131.55907993579254		EQ_SSVOL	2020-08-28	-52.731207883246256	31.685082180689328	-45.121455635217316	0.5238950433108513	b3eff346-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06518 | SEDX | BIT SEDEX	-46.691301307726775	-18.701681384234224		EQ_SSVOL	2020-08-28	-10.719192869891094	4.960385010861047	-7.0718056135416605	0.10675162552731267	b3f0ad5e-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06446 | SEDX | BIT SEDEX	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b3f1e2aa-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06439 | SEDX | BIT SEDEX	-519.6290300698439	-1222.1196465460912		EQ_SSVOL	2020-08-28	-136.43587391908713	117.32958173155464	-169.49784291138752	1.3302913329966972	b3f28b6a-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06435 | SEDX | BIT SEDEX	-0.00012201548532906362	-0.0018822029155028612		EQ_SSVOL	2020-08-28	-0.000002666068607961327	0.00008967007459490648	-0.000028601395846438103	0.000000026299065181728765	b3f42a60-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06516 | SEDX | BIT SEDEX	-624.3142401627807	-2052.6675813223324		EQ_SSVOL	2020-08-28	-13.33532048154673	462.3372132318418	-56.25015668306797	0.13294635242999678	b3f4fca6-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06382 | SEDX | BIT SEDEX	-182.34965042099975	-57.93053026467073		EQ_SSVOL	2020-08-28	-78.55814494524495	25.959739696847063	-66.21257931991065	0.7773075435988286	b3f5719a-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06370 | SEDX | BIT SEDEX	-2.2055032412609	-1.9397069150636408		EQ_SSVOL	2020-08-28	-0.5681304578417112	0.25123981894800806	-0.35924733297713335	0.005593378235850822	b3f63792-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06378 | SEDX | BIT SEDEX	-167.2320937176547	-141.54504456401062		EQ_SSVOL	2020-08-28	-163.6177452491271	11.067305728355793	-58.76663973352087	1.5473022763097255	b3f6fff6-90e6-11ea-b430-b3e2b66d25c3
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | AXA 202009 C 21 | 18 SEP 20 | C | A | 21.0000000000 | XEUR | Eurex NTA	22.91208923289527	50.65051165406197		EQ_SSVOL	2020-08-28	2.2886085817753163	-13.760828302722977	4.548713891777516	-0.012238845516531274	b4877442-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | AXA 202009 C 22 | 18 SEP 20 | C | A | 22.0000000000 | XEUR | Eurex NTA	48.380921793436414	86.88205253667252		EQ_SSVOL	2020-08-28	5.417009543900504	-36.21655676107523	12.003273884300151	-0.02570786658635067	b48783ec-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | AXA 202009 C 28 | 18 SEP 20 | C | A | 28.0000000000 | XEUR | Eurex NTA	55.99200222464454	55.108821529900574		EQ_SSVOL	2020-08-28	10.561824916998294	-82.4882886794271	27.857611282648342	-0.02907036792669515	b487d216-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | BAY 202009 C 60 | 18 SEP 20 | C | A | 60.0000000000 | XEUR | Eurex NTA	16130.4911072097	5085.741353153261		EQ_SSVOL	2020-08-28	873.4315732413012	-6884.499248703954	2072.2251979469197	-8.457822098878465	b49524a2-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | BAY 202009 P 60 | 18 SEP 20 | P | A | 60.0000000000 | XEUR | Eurex NTA	22899.72738520494	-1452.7013222560986		EQ_SSVOL	2020-08-28	1289.9584351488525	1999.0659107112394	-591.9837508501225	-14.747481757426685	b4952c90-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | BAY 202009 P 64 | 18 SEP 20 | P | A | 64.0000000000 | XEUR | Eurex NTA	26094.670588610345	-583.1045888857738		EQ_SSVOL	2020-08-28	1378.0235085464553	868.3687718080257	-258.9206906540298	-17.64479453525425	b4953c08-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | BAY 202009 C 68 | 18 SEP 20 | C | A | 68.0000000000 | XEUR | Eurex NTA	-953.2581742411058	-436.1575228330394		EQ_SSVOL	2020-08-28	-87.16734448911689	709.3133994055718	-227.91949713187736	0.5068086834279784	b49543ba-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | DBK 202009 C 7.2 | 18 SEP 20 | C | A | 7.2000000000 | XEUR | Eurex NTA	6622.8013139884815	1457.9982837336506		EQ_SSVOL	2020-08-28	302.5454570036645	-509.8974172504089	155.72450072323105	-2.5144043032465646	b4d5294e-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | DBK 202009 C 9 | 18 SEP 20 | C | A | 9.0000000000 | XEUR | Eurex NTA	1554.9062580879133	2863.746906403949		EQ_SSVOL	2020-08-28	82.67850759088313	-696.5664625995904	209.13425156779408	-0.8100430103796796	b4d55626-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | ENEL X4.2 D22 - OTC - STRUTT | 15 DEC 22 | P | A | 4.2000000000 | XOFF | OTC Derivatives	-24905.503272866335	13319.495723616408		EQ_SSVOL	2020-08-28	-63261.176853196324	-1658.2908015703724	19176.239869907742	684.8605057398066	b66d03fc-7710-11e9-9400-98972329be46
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CNP 4Y CAP - 4690 | 10 AUG 22 | C | E | .2610000000 | XXXX | Internal	124081.46160728342	0.003880392504701861		EQ_SSVOL	2020-08-28	17739.296379522893	30.12125263030824	0.011071020566932746	-178.84414675871625	b811d24a-aef6-11ea-8700-3d076c78611f
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | LHA 202009 P 11 | 18 SEP 20 | P | A | 11.0000000000 | XEUR | Eurex NTA	844.7587484541772	-96.16992828608818		EQ_SSVOL	2020-08-28	60.3119792162099	63.42969866227843	-13.476332804263082	-0.6034389345677127	b8afd2b2-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | LHA 202009 P 12 | 18 SEP 20 | P | A | 12.0000000000 | XEUR | Eurex NTA	442.0698316238644	-16.120223329621354		EQ_SSVOL	2020-08-28	34.098309080348166	18.200460474777636	-2.515416921156089	-0.3411060507962915	b8afe1ee-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | MRK 202009 P 88 | 18 SEP 20 | P | A | 88.0000000000 | XEUR | Eurex NTA	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b8ce505c-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | SAP 202009 P 100 | 18 SEP 20 | P | A | 100.0000000000 | XEUR | Eurex NTA	0	0		EQ_SSVOL	2020-08-28	0	0	0	0	b926f6d0-ddc1-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | 5_RP 12X D21 - OTC - STRUTT | 17 DEC 21 | P | A | 12.0000000000 | XOFF | OTC Derivatives	-47582.870722602864	1231.3067539453086		EQ_SSVOL	2020-08-28	-111027.72504836373	-216.9637304981542	652.3604855921405	1118.2208522020787	bacb8f38-a3aa-11e9-9740-af4e15bd98e1
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | OPT_EP3 G SEPT20 CALL100 - 3889 | 25 SEP 20 | C | E | 10.9200000000 | XXXX | Internal	-2804.334845114659	-167.86363487597288		EQ_SSVOL	2020-08-28	-175.51612441631107	67.37141161962819	-28.629577812875308	1.7551834312834638	bb9daf10-9e9d-11ea-a0a0-6b77645bee53
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | OPT_EP3 G SEPT20 CALL148 - 3889 | 25 SEP 20 | C | E | 16.1616000000 | XXXX | Internal	16.06588447289567	44.85414539759386		EQ_SSVOL	2020-08-28	1.2198806836828153	-8.263495606357095	3.560029760430178	-0.012025560418431598	bb9f24c6-9e9d-11ea-a0a0-6b77645bee53
