Bof_20200828
ASK	ATM_STRIKE	ATM_VOLATILITY	BID	CALLPUTBOTH	CURRENCY	CURVE_REF_DATE	CURVE_TYPE	CURVE_TYPE_DETAIL	MATURITY	MATURITY_LABEL	MID	PILLAR	REF_DATE	REQUEST_TYPE	VOLATILITY_GROUP	VOLATILITY_TYPE	F_CALLPUT	INTERP_MODE	POINTS	STRIKE_INTERVAL	UNDERLYING_MKT	VOLATILITY_REF_VALUE	SLOPE_REF	WING_PUT_CURVATURE	WING_CALL_CURVATURE	WING_CUT_OFF_DOWN	WING_CUT_OFF_UP	VCR	SCR	SSR	DOWN.SM	UP.SM	CURVEID	CURVE_NAME	FORWARD_PRICE	SWIM_REF_PRICE	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID
		32.42639893067077		B		2020-08-28	Volatility		2025-12-19	1939		2025-12-19	2020-08-28	Standard		Wing	B					0.324006359300477	-0.11054502	-0.0079754601	0.044061038573373304	-1	0.7623001039339223	0	0	0	0.5	0.5	988442e6-5623-11e9-91d0-fc1c81e62096	5_ESBSCH_5_ESBSCH risk fixed expiry	1.6402770108004836	1.6441048506143976	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a
		31.713721814112727		B		2020-08-28	Volatility		2026-12-18	2303		2026-12-18	2020-08-28	Standard		Wing	B					0.31685214626391095	-0.10955224	-0.0079754601	0.04125352462989893	-1	0.7438545108044525	0	0	0	0.6858857576748398	0.5	988442e6-5623-11e9-91d0-fc1c81e62096	5_ESBSCH_5_ESBSCH risk fixed expiry	1.6385666576489282	1.6428368240863198	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a
				B		2020-08-28	Volatility		2019-10-18	-315		2019-10-18	2020-08-28	Standard		Wing	B					0.28607198748043816	-0.15598030782205358	-0.0022	0.23225806451612901	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry		178.33173537871525		
				B		2020-08-28	Volatility		2020-01-17	-224		2020-01-17	2020-08-28	Standard		Wing	B					0.3126969003367612	-0.14856630824372757	-0.0022	0.21299283154121865	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry		179.4471385201717		
				B		2020-08-28	Volatility		2020-06-19	-70		2020-06-19	2020-08-28	Standard		Wing	B					0.31065858445885963	-0.12086574943895435	-0.0022	0.20716845878136203	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry		180.9851992024841		
		30.903726908583245		B		2020-08-28	Volatility		2021-06-18	294		2021-06-18	2020-08-28	Standard		Wing	B					0.32044776119402985	-0.08502526605361474	-0.0022	0.1329075602411763	-1.4852	0.7498262162323359	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry	287.7369670686797	183.805493920921	aa73f15a-ea74-11e9-8640-e8110ba6ab01	aa73f15a-ea74-11e9-8640-e8110ba6ab01
		32.26579766575531		B		2020-08-28	Volatility		2022-01-21	511		2022-01-21	2020-08-28	Standard		Wing	B					0.32003129890453835	-0.08230114419630546	-0.0021999999999999997	0.20021539840088226	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry	288.085998957305	185.3850946871394	aa73f15a-ea74-11e9-8640-e8110ba6ab01	aa73f15a-ea74-11e9-8640-e8110ba6ab01
		32.08133811986356		B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.31895522388059705	-0.08270609318996414	-0.0022	0.20224014336917565	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry	288.65782479166086	187.7178247759964	aa73f15a-ea74-11e9-8640-e8110ba6ab01	aa73f15a-ea74-11e9-8640-e8110ba6ab01
				B		2020-08-28	Volatility		2019-11-15	-287		2019-11-15	2020-08-28	Standard		Wing	B					0.31502347417840376	-0.15369907718256864	-0.0021999999999999997	0.2263303005238489	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry		179.48226270373922		
		31.232929841735675		B		2020-08-28	Volatility		2021-01-15	140		2021-01-15	2020-08-28	Standard		Wing	B					0.31779728588477935	-0.1047654339287039	-0.0022	0.20452654484367952	-1.4852	0.7273800902422249	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry	287.38290821629727	182.64904006619525	aa73f15a-ea74-11e9-8640-e8110ba6ab01	aa73f15a-ea74-11e9-8640-e8110ba6ab01
		32.30078508772999		B		2020-08-28	Volatility		2021-12-17	476		2021-12-17	2020-08-28	Standard		Wing	B					0.32029850746268657	-0.08225806451612902	-0.0022	0.2	-1.4852	0.7369	0	0	0	0.5	0.5	99e9dd76-ea75-11e9-8ec0-6e418fda9f72	BABA.N_BABA.N risk fixed expiry	288.02252338446914	185.13693191172908	aa73f15a-ea74-11e9-8640-e8110ba6ab01	aa73f15a-ea74-11e9-8640-e8110ba6ab01
		26.530908158985707		B		2020-08-28	Volatility		2020-09-18	21		2020-09-18	2020-08-28	Standard		Wing	B					0.27906976744186046	-0.36624558030890914	0.12	0.2401667111674788	-0.289	0.3	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	204.57322320266533	196.83766089392088	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		26.748230100284186		B		2020-08-28	Volatility		2020-12-18	112		2020-12-18	2020-08-28	Standard		Wing	B					0.2794019933554817	-0.322554347826087	0.12	0.21800947867298578	-0.289	0.3	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	201.8076067890287	194.29712322595603	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		26.131913046030604		B		2020-08-28	Volatility		2021-12-17	476		2021-12-17	2020-08-28	Standard		Wing	B					0.27	-0.22934782608695659	0.12	0.17819905213270143	-0.289	0.30000000000000004	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	192.15805416323292	184.8018442954207	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		25.533736550774645		B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.26217391304347826	-0.1779891304347826	0.12	0.16113744075829384	-0.289	0.30000000000000004	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	183.44148291867643	176.2755371372541	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		25.179757284510533		B		2020-08-28	Volatility		2023-12-15	1204		2023-12-15	2020-08-28	Standard		Wing	B					0.2576086956521739	-0.147554347826087	0.12	0.14218009478672985	-0.289	0.3	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	176.0945969156805	169.0202271321528	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		24.96563933493154		B		2020-08-28	Volatility		2024-12-20	1575		2024-12-20	2020-08-28	Standard		Wing	B					0.2546739130434783	-0.1266304347826086	0.11999999999999998	0.1309844278943805	-0.28900000000000003	0.30282905534374677	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	168.7891670880668	161.9446377344508	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		24.725524383858495		B		2020-08-28	Volatility		2025-12-19	1939		2025-12-19	2020-08-28	Standard		Wing	B					0.25206521739130433	-0.11944711891880366	0.12	0.12	-0.28900000000000003	0.30560473228478136	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	161.65850902037883	155.0025500234979	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		24.631751197574644		B		2020-08-28	Volatility		2027-12-17	2667		2027-12-17	2020-08-28	Standard		Wing	B					0.2514130434782609	-0.11936018957345973	0.12	0.1	-0.289	0.3111560861668505	0	0	0	0.5	0.5	99fb8790-e98c-11e9-8ff0-13d61c8aa857	0_DJ_TEL_0_DJ_TEL risk fixed expiry	147.91891141320264	141.50384705040733	7d1827c4-5151-11e9-b8d0-ec23cf8de3db	7d1827c4-5151-11e9-b8d0-ec23cf8de3db
		20.34686658355584		B		2020-08-28	Volatility		2020-09-18	21		2020-09-18	2020-08-28	Standard		Wing	B					0.18	-0.1262191966084288	2.237768850031833	1.4473777245323458	-0.24351145725611786	0.2154439228413732	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	158.409606116127	171.26345088064133	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
		22.356554329843874		B		2020-08-28	Volatility		2021-12-17	476		2021-12-17	2020-08-28	Standard		Wing	B					0.2088	-0.185	0.084	0.2083	-0.6534000000000001	0.24918306261134737	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	145.00992346646066	156.63462788661602	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
		23.477123731462807		B		2020-08-28	Volatility		2020-12-18	112		2020-12-18	2020-08-28	Standard		Wing	B					0.2062043795620438	-0.27	1.0119104293268266	0.9049580510449049	-0.3319846737090692	0.23755323673266995	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	157.23815105217358	170.52714671989992	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
		24.123849488154843		B		2020-08-28	Volatility		2021-06-18	294		2021-06-18	2020-08-28	Standard		Wing	B					0.2085046590969951	-0.22707045735475895	0.07285774909748682	0.6303653950757263	-0.5423997648912687	0.26269466986095813	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	147.26317338272355	169.06177890618255	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
		22.58123487212095		B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.20894932014833129	-0.15	0.029573721230828156	0.0385	-0.6336347241789337	0.25	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	133.8095697167991	149.3736383548491	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
		22.782162931499816		B		2020-08-28	Volatility		2023-12-15	1204		2023-12-15	2020-08-28	Standard		Wing	B					0.20901112484548826	-0.12	0.055544174	0.0325	-0.8	0.275	0	0	0	0.5	0.5	b01122b2-3b5c-11e9-93b0-dcd608f6e958	DDAXK_DDAXK risk fixed expiry	122.7281250073477	142.13158823733227	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87
				B		2020-08-28	Volatility		2023-12-15	1204		2023-12-15	2020-08-28	Standard		Wing	B					0.2115	-0.14250000000000002	-0.045	0.02	-1	0.5	0	0	0	0.5	0.24696176	b83c1856-3b49-11e9-93b0-dcd608f6e958	DJGT_DJGT risk fixed expiry		329.6843827997265		
				B		2020-08-28	Volatility		2020-12-18	112		2020-12-18	2020-08-28	Standard		Wing	B					0.2845	-0.42000000000000004	-0.15	0.5	-0.6	0.5	0	0	0	0.5	0.25112426	b83c1856-3b49-11e9-93b0-dcd608f6e958	DJGT_DJGT risk fixed expiry		325.7132612656636		
				B		2020-08-28	Volatility		2021-12-17	476		2021-12-17	2020-08-28	Standard		Wing	B					0.2345	-0.27	-0.1	0.2	-0.5	0.5	0	0	0	0.5	0.24899408	b83c1856-3b49-11e9-93b0-dcd608f6e958	DJGT_DJGT risk fixed expiry		326.9865319739221		
				B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.2195	-0.2	-0.06999999999999999	0.1	-0.7	0.5	0	0	0	0.5	0.24686391	b83c1856-3b49-11e9-93b0-dcd608f6e958	DJGT_DJGT risk fixed expiry		328.1987043035631		
		19.300823368999723		B		2020-08-28	Volatility		2024-12-20	1575		2024-12-20	2020-08-28	Standard		Wing	B					0.215	-0.11499999999999999	-0.025	0.02	-1.35	0.5	0	0	0	0.5	0.24696176	b83c1856-3b49-11e9-93b0-dcd608f6e958	DJGT_DJGT risk fixed expiry	401.8948065760431	329.6843827997265	7d16d46e-5151-11e9-b8d0-ec23cf8de3db	7d16d46e-5151-11e9-b8d0-ec23cf8de3db
		31.39240506329114		B		2020-08-28	Volatility		2020-09-18	21		2020-09-18	2020-08-28	Standard		Wing	B					0.3139240506329114	-0.34089771394863344	0.3288590604026846	0.7925236402634738	-0.47281827830096157	0.45189265282025964	0	0	1	0.5	0.4953342712895544	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	29.95789907551105	30.386005763382347	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		31.411879259980523		B		2020-08-28	Volatility		2020-10-16	49		2020-10-16	2020-08-28	Standard		Wing	B					0.31411879259980524	-0.30469798657718117	0.2483221476510067	0.6711409395973155	-0.44011412851190035	0.4690632278571975	0	0	1	0.5	0.49643208980965925	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	29.512661414244306	29.94690623863803	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		31.265822784810126		B		2020-08-28	Volatility		2020-12-18	112		2020-12-18	2020-08-28	Standard		Wing	B					0.31265822784810127	-0.27683957205863235	0.14262411681431741	0.5100671140939598	-0.5040197229372808	0.4716623485664153	0	0	1	0.5	0.4989021814798952	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	29.528849525309518	29.976403954631998	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		29.26679649464459		B		2020-08-28	Volatility		2021-01-15	140		2021-01-15	2020-08-28	Standard		Wing	B					0.2926679649464459	-0.2890742435745397	0.10240501917372223	0.44682304230654646	-0.510808285649244	0.5929278144480696	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	29.13739604452345	29.59134862149348	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.868274582560293		B		2020-08-28	Volatility		2021-12-17	476		2021-12-17	2020-08-28	Standard		Wing	B					0.28868274582560294	-0.20268456375838928	0.042679486122528566	0.17485599901984136	-0.5950039125800529	0.49785339274909096	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	28.001339615442916	28.48050681322522	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.942486085343226		B		2020-08-28	Volatility		2022-01-21	511		2022-01-21	2020-08-28	Standard		Wing	B					0.2894248608534323	-0.19528492765108932	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	27.657534903065812	28.137391009081206	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.97959183673469		B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.2897959183673469	-0.12256410256410255	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	26.66155835762027	27.14286576488629	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.497217068645643		B		2020-08-28	Volatility		2023-12-15	1204		2023-12-15	2020-08-28	Standard		Wing	B					0.2849721706864564	-0.12256410256410255	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	25.534049809266065	26.011511771849797	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.42300556586271		B		2020-08-28	Volatility		2024-12-20	1575		2024-12-20	2020-08-28	Standard		Wing	B					0.2842300556586271	-0.12256410256410255	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	24.448847116769894	24.947636636867166	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.08905380333952		B		2020-08-28	Volatility		2025-12-19	1939		2025-12-19	2020-08-28	Standard		Wing	B					0.2808905380333952	-0.12256410256410255	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	24.60951691672482	25.125565272708755	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		28.163265306122447		B		2020-08-28	Volatility		2026-12-18	2303		2026-12-18	2020-08-28	Standard		Wing	B					0.2816326530612245	-0.12256410256410255	0.040653358	0.14492754	-0.60152284	0.5	0	0	1	0.5	0.5	c1ebd644-3e9f-11e9-b6f0-fbbb412eee58	ATT_ATT risk fixed expiry	24.82537574646317	25.348721886350177	5b264420-1f2e-11e9-a2d0-b3645e528b7a	5b264420-1f2e-11e9-a2d0-b3645e528b7a
		27.749786876390115		B		2020-08-28	Volatility		2020-09-18	21		2020-09-18	2020-08-28	Standard		Wing	B					0.2775	-0.2943396226415094	2.8609639666471183	3.425305898261562	-0.25544411706523634	0.2380782760133014	0	0	0.99988154	0.8430555811497327	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.96715753105917	215.3898233008813	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		30.549802058530013		B		2020-08-28	Volatility		2020-10-16	49		2020-10-16	2020-08-28	Standard		Wing	B					0.3055	-0.27338882993133096	0.7729954449766994	1.1572816975057105	-0.4920422423034268	0.4144004116915066	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	229.0032105512274	215.4252574300035	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		35.944706448637156		B		2020-08-28	Volatility		2020-11-20	84		2020-11-20	2020-08-28	Standard		Wing	B					0.35944881889763786	-0.24720033904360783	0.13322983975702724	0.9405439750243844	-0.5792505511704267	0.3491469779960435	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.72729325752732	215.42595590093794	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		35.47228032399644		B		2020-08-28	Volatility		2020-12-18	112		2020-12-18	2020-08-28	Standard		Wing	B					0.3547244094488189	-0.22624954633342934	0.16430535363135967	0.7210594825389851	-0.6915475161028032	0.41294104249902525	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.7887205616339	215.47994437095488	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		35.57071896680228		B		2020-08-28	Volatility		2021-01-15	140		2021-01-15	2020-08-28	Standard		Wing	B					0.3557086614173229	-0.20725689404934688	0.12203755132980901	0.5488625587730991	-0.7623734738056355	0.4083518136856692	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.85435449556016	215.5385209974341	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		35.38866204293398		B		2020-08-28	Volatility		2021-03-19	203		2021-03-19	2020-08-28	Standard		Wing	B					0.35388779527559056	-0.16128983402752667	0.08942038906266693	0.26594551933982863	-0.879656763360374	0.5473086374904444	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.67803790264873	215.04012455060266	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		34.44872014327353		B		2020-08-28	Volatility		2021-06-18	294		2021-06-18	2020-08-28	Standard		Wing	B					0.3444881889763779	-0.13543897216274092	0.039151942891849485	0.22108605838893808	-0.8853041777791903	0.507299352533965	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.5409570464452	214.89786779621787	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.671479682741634		B		2020-08-28	Volatility		2021-09-17	385		2021-09-17	2020-08-28	Standard		Wing	B					0.3367157894736842	-0.10931549024218305	0.029164329193146113	0.14505145285581356	-0.9149051764235057	0.46788444486404923	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.397919428994	211.54406891570372	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.37676700180799		B		2020-08-28	Volatility		2022-01-21	511		2022-01-21	2020-08-28	Standard		Wing	B					0.3337684210526316	-0.08243664322604663	0.038276942884527765	0.06767498346218932	-0.9098017866225946	0.4566363856091541	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.30785856163115	211.40739253824663	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.28833434665355		B		2020-08-28	Volatility		2022-03-18	567		2022-03-18	2020-08-28	Standard		Wing	B					0.3328842105263158	-0.09496531719615618	0.015260417	0.05950400992879766	-0.77210094	0.5136927050520733	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.17542611397784	211.2494210481901	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.19992087507704		B		2020-08-28	Volatility		2022-06-17	658		2022-06-17	2020-08-28	Standard		Wing	B					0.332	-0.08640734293773235	0.007681680736911646	0.052201897	-0.7841143033325338	0.56865818	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.0814693572803	211.11445459300194	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.46017994519791		B		2020-08-28	Volatility		2022-09-16	749		2022-09-16	2020-08-28	Standard		Wing	B					0.3346025525080847	-0.0820077260400607	0.011753472	0.038220387	-0.7757714	0.56532967	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	227.98967785736696	210.98400632334614	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.50661451738797		B		2020-08-28	Volatility		2022-12-16	840		2022-12-16	2020-08-28	Standard		Wing	B					0.33506686478454684	-0.07808320950965825	0.01	0.066350711	-0.77760664	0.6107893	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	227.91016933070975	210.85126677143407	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.56010976985368		B		2020-08-28	Volatility		2023-12-15	1204		2023-12-15	2020-08-28	Standard		Wing	B					0.33560178306092125	-0.07317979197622582	0.01	0.066021505	-0.78305085	0.6107893	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	227.69446158837113	210.3859877016928	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.577942655590796		B		2020-08-28	Volatility		2024-12-20	1575		2024-12-20	2020-08-28	Standard		Wing	B					0.3357800891530461	-0.06961367013372954	0.01	0.066021505	-0.78305085	0.6107893	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	228.0635032787843	210.45542357129474	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.595772498723385		B		2020-08-28	Volatility		2025-12-19	1939		2025-12-19	2020-08-28	Standard		Wing	B					0.3359583952451709	-0.06916790490341751	0.01	0.066021505	-0.78305085	0.6107893	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	229.40915549237937	211.3898457141073	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
		33.63143111038017		B		2020-08-28	Volatility		2026-12-18	2303		2026-12-18	2020-08-28	Standard		Wing	B					0.3363150074294205	-0.07005943536404158	0.01	0.066021505	-0.78305085	0.6107893	0	0	0.99988154	0.5	0.5	c9c8a718-560d-11e9-91d0-fc1c81e62096	MSFT.O_MSFT.O risk fixed expiry	231.2682571140327	212.65586648194736	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a
